SA1_CODE_2021,F_Tot_LF_15_19,F_Tot_LF_20_24,F_Tot_LF_25_34,F_Tot_LF_35_44,F_Tot_LF_45_54,F_Tot_LF_55_64,F_Tot_LF_65_74,F_Tot_LF_75_84,F_Tot_LF_85ov,F_Tot_LF_Tot,F_Not_in_LF_15_19,F_Not_in_LF_20_24,F_Not_in_LF_25_34,F_Not_in_LF_35_44,F_Not_in_LF_45_54,F_Not_in_LF_55_64,F_Not_in_LF_65_74,F_Not_in_LF_75_84,F_Not_in_LF_85ov,F_Not_in_LF_Tot,F_LFS_NS_15_19,F_LFS_NS_20_24,F_LFS_NS_25_34,F_LFS_NS_35_44,F_LFS_NS_45_54,F_LFS_NS_55_64,F_LFS_NS_65_74,F_LFS_NS_75_84,F_LFS_NS_85ov,F_LFS_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Emp_FullT_15_19,P_Emp_FullT_20_24,P_Emp_FullT_25_34,P_Emp_FullT_35_44,P_Emp_FullT_45_54,P_Emp_FullT_55_64,P_Emp_FullT_65_74,P_Emp_FullT_75_84,P_Emp_FullT_85ov,P_Emp_FullT_Tot,P_Emp_PartT_15_19,P_Emp_PartT_20_24,P_Emp_PartT_25_34,P_Emp_PartT_35_44,P_Emp_PartT_45_54,P_Emp_PartT_55_64,P_Emp_PartT_65_74,P_Emp_PartT_75_84,P_Emp_PartT_85ov,P_Emp_PartT_Tot,P_Emp_awy_f_wrk_15_19,P_Emp_awy_f_wrk_20_24,P_Emp_awy_f_wrk_25_34,P_Emp_awy_f_wrk_35_44,P_Emp_awy_f_wrk_45_54,P_Emp_awy_f_wrk_55_64,P_Emp_awy_f_wrk_65_74,P_Emp_awy_f_wrk_75_84,P_Emp_awy_f_wrk_85ov,P_Emp_awy_f_wrk_Tot,P_Hours_wkd_NS_15_19,P_Hours_wkd_NS_20_24,P_Hours_wkd_NS_25_34,P_Hours_wkd_NS_35_44,P_Hours_wkd_NS_45_54,P_Hours_wkd_NS_55_64,P_Hours_wkd_NS_65_74,P_Hours_wkd_NS_75_84,P_Hours_wkd_NS_85ov,P_Hours_wkd_NS_Tot,P_Tot_Emp_15_19,P_Tot_Emp_20_24,P_Tot_Emp_25_34,P_Tot_Emp_35_44,P_Tot_Emp_45_54,P_Tot_Emp_55_64,P_Tot_Emp_65_74,P_Tot_Emp_75_84,P_Tot_Emp_85ov,P_Tot_Emp_Tot,P_Unem_look_FTW_15_19,P_Unem_look_FTW_20_24,P_Unem_look_FTW_25_34,P_Unem_look_FTW_35_44,P_Unem_look_FTW_45_54,P_Unem_look_FTW_55_64,P_Unem_look_FTW_65_74,P_Unem_look_FTW_75_84,P_Unem_look_FTW_85ov,P_Unem_look_FTW_Tot,P_Unem_look_PTW_15_19,P_Unem_look_PTW_20_24,P_Unem_look_PTW_25_34,P_Unem_look_PTW_35_44,P_Unem_look_PTW_45_54,P_Unem_look_PTW_55_64,P_Unem_look_PTW_65_74,P_Unem_look_PTW_75_84,P_Unem_look_PTW_85ov,P_Unem_look_PTW_Tot,P_Tot_Unemp_15_19,P_Tot_Unemp_20_24,P_Tot_Unemp_25_34,P_Tot_Unemp_35_44,P_Tot_Unemp_45_54,P_Tot_Unemp_55_64,P_Tot_Unemp_65_74,P_Tot_Unemp_75_84,P_Tot_Unemp_85ov,P_Tot_Unemp_Tot,P_Tot_LF_15_19,P_Tot_LF_20_24,P_Tot_LF_25_34,P_Tot_LF_35_44,P_Tot_LF_45_54,P_Tot_LF_55_64,P_Tot_LF_65_74,P_Tot_LF_75_84,P_Tot_LF_85ov,P_Tot_LF_Tot,P_Not_in_LF_15_19,P_Not_in_LF_20_24,P_Not_in_LF_25_34,P_Not_in_LF_35_44,P_Not_in_LF_45_54,P_Not_in_LF_55_64,P_Not_in_LF_65_74,P_Not_in_LF_75_84,P_Not_in_LF_85ov,P_Not_in_LF_Tot,P_LFS_NS_15_19,P_LFS_NS_20_24,P_LFS_NS_25_34,P_LFS_NS_35_44,P_LFS_NS_45_54,P_LFS_NS_55_64,P_LFS_NS_65_74,P_LFS_NS_75_84,P_LFS_NS_85ov,P_LFS_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
80105112601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105112602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105112701,0,14,10,3,15,10,0,0,0,47,0,0,0,0,3,5,18,6,0,35,0,6,0,5,3,0,0,0,0,9,4,20,10,6,19,19,16,6,0,98,0,6,20,3,19,16,0,0,0,63,4,18,10,3,8,3,0,0,0,45,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,23,31,12,23,18,0,0,0,115,0,0,0,5,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,4,0,0,4,5,0,5,0,0,0,15,4,29,36,12,23,26,0,0,0,128,3,0,3,9,16,20,27,15,0,107,4,8,5,9,8,5,0,0,0,44,12,36,44,32,54,48,30,16,0,279
80105112702,3,21,60,23,18,9,6,0,0,137,3,6,9,6,3,3,5,11,7,46,0,5,3,5,0,0,3,0,0,11,5,27,70,32,19,18,12,11,7,195,0,26,99,43,25,18,4,0,0,219,4,21,19,6,7,8,6,0,0,62,0,0,3,6,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,3,6,50,125,47,32,22,6,0,0,294,0,0,5,3,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,7,4,0,0,3,0,0,0,0,0,14,3,56,132,54,32,23,6,0,0,308,3,5,17,5,4,7,10,18,3,83,0,4,9,5,0,0,3,0,0,21,5,63,151,63,43,37,28,22,3,409
80105112703,9,38,35,20,22,33,12,0,0,163,3,0,4,0,3,6,28,15,9,73,0,0,0,0,0,0,0,0,0,8,12,35,43,25,26,44,39,15,9,240,3,17,47,42,29,39,12,0,0,190,8,36,17,3,11,11,15,0,0,101,0,0,10,7,0,5,0,0,0,21,0,0,0,0,0,0,0,0,0,4,10,57,71,47,43,64,27,0,0,317,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,6,10,53,78,47,44,62,31,0,0,326,11,5,5,9,0,16,36,31,14,130,0,0,4,3,0,0,3,0,0,10,20,64,83,51,46,82,70,34,14,471
80105112704,4,10,6,16,15,18,5,0,0,72,5,7,0,7,0,8,18,13,0,53,5,0,0,0,0,0,6,0,0,5,7,15,6,19,16,30,26,13,0,137,0,7,12,16,23,28,9,0,0,87,7,13,7,7,4,12,5,0,0,55,0,0,4,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,7,5,20,18,23,29,44,13,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,18,23,29,45,16,0,0,159,10,3,0,7,0,13,31,28,0,92,5,0,0,4,5,4,6,4,0,13,23,22,22,27,31,60,49,28,0,265
80105112801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106201,3,7,14,24,14,17,5,0,0,85,4,0,0,4,4,5,31,75,48,172,0,0,0,0,0,0,0,0,3,9,3,7,16,28,20,24,40,77,49,269,0,6,21,34,21,24,4,0,0,103,5,3,4,10,4,4,4,4,0,30,0,0,0,0,3,4,5,0,0,12,0,0,0,0,0,0,0,0,0,0,5,7,20,38,25,32,10,4,0,142,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,8,26,38,25,34,10,4,0,148,6,0,0,9,4,14,55,102,73,265,0,0,0,0,0,0,4,0,3,12,5,13,26,40,33,48,70,106,79,424
80106106202,17,13,17,19,44,23,9,7,0,144,31,0,0,4,3,11,27,13,3,93,0,4,0,0,0,4,0,0,0,8,48,16,21,30,48,30,34,19,3,245,5,11,28,33,51,38,13,0,0,181,22,10,9,10,18,15,8,7,0,95,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,27,25,37,44,70,50,18,11,0,283,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,3,5,0,0,0,0,0,0,0,5,27,28,36,44,70,50,18,11,0,284,34,0,0,7,6,10,46,25,8,143,0,3,3,3,0,0,0,0,0,16,62,34,45,56,81,67,65,33,5,443
80106106203,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,4,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,5,4,0,0,20
80106106204,4,9,13,25,21,9,3,0,0,86,3,3,0,4,3,4,20,11,3,51,4,0,0,0,3,0,0,0,0,10,12,7,12,33,24,18,25,9,4,151,0,8,26,39,26,15,3,0,0,118,4,4,3,9,3,4,4,3,0,43,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,12,36,49,30,20,9,3,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,13,36,49,30,17,9,3,0,172,11,4,0,7,3,11,27,23,4,83,5,0,0,0,5,0,3,0,0,13,18,13,36,58,39,31,37,30,7,270
80106106205,8,11,28,41,26,16,11,0,0,142,11,0,0,8,8,7,16,8,6,68,0,0,0,0,0,0,0,0,0,9,16,11,33,43,35,25,20,8,10,220,0,16,41,56,55,26,3,0,0,195,9,4,13,11,11,6,5,4,0,76,3,0,3,7,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,10,27,58,75,64,37,6,4,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,3,0,0,0,0,7,11,30,58,74,67,40,6,4,0,295,23,0,0,8,14,16,29,16,15,109,0,0,0,0,3,0,0,0,0,13,37,31,62,78,85,55,46,21,12,418
80106106206,9,0,11,18,20,18,9,0,0,75,3,0,0,0,0,0,3,7,0,26,0,0,0,0,0,0,0,0,0,3,14,4,11,18,21,19,16,7,0,102,0,3,12,22,22,18,5,0,0,83,9,4,0,7,11,13,4,3,0,50,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15,10,13,29,37,30,10,3,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,17,32,37,30,10,3,0,141,8,0,0,0,4,10,18,14,8,64,0,0,0,0,0,0,3,0,0,5,21,8,17,35,38,37,25,20,8,207
80106106207,14,8,16,24,23,9,5,0,0,99,7,0,0,0,5,10,23,12,6,59,0,0,0,0,0,0,0,0,0,0,19,8,16,30,29,18,29,9,6,164,0,3,21,39,33,28,3,0,0,131,9,13,6,7,10,4,11,5,0,50,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,5,14,13,28,42,47,30,14,5,0,191,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,14,13,28,49,47,35,14,5,0,199,15,0,0,0,5,11,34,19,8,104,0,0,0,0,0,0,0,0,0,3,29,17,28,48,54,47,52,22,8,305
80106106208,6,7,3,26,27,15,5,0,0,85,3,0,0,3,6,6,11,5,5,25,0,3,4,0,0,0,0,0,0,15,14,8,7,24,29,14,18,5,3,128,0,3,6,32,42,22,3,0,0,101,7,7,5,3,8,4,6,3,0,48,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,6,19,11,36,49,29,12,3,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,17,10,36,51,27,12,3,0,167,5,4,0,3,3,6,14,14,5,52,0,4,8,0,9,3,6,0,0,26,17,21,13,41,62,39,28,18,3,246
80106106209,9,17,8,12,23,15,5,0,0,84,5,0,0,0,0,10,17,10,3,50,0,0,5,0,0,0,0,0,0,4,12,17,13,12,28,20,20,10,6,140,0,12,8,18,42,15,9,0,0,104,14,5,7,3,5,10,3,0,0,51,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,14,22,17,18,49,24,14,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22,22,18,49,24,14,0,0,168,7,3,0,4,6,12,19,20,11,86,0,3,4,0,0,0,5,0,0,13,29,27,24,20,56,44,38,19,11,264
80106106301,4,14,101,63,51,44,19,0,0,305,4,0,7,9,8,21,39,36,13,139,0,0,4,0,4,4,7,0,0,18,15,21,112,71,60,67,61,38,14,463,5,23,176,90,91,60,18,4,0,469,9,10,13,10,12,27,21,4,0,108,0,0,0,4,0,0,5,0,0,17,0,0,0,0,0,0,0,0,0,5,11,34,200,105,110,90,49,8,0,595,0,0,0,0,6,4,0,0,0,9,4,0,0,0,0,0,0,0,0,8,4,0,0,0,0,4,0,0,0,11,14,34,199,109,109,87,48,8,0,611,14,4,7,6,7,29,68,56,20,219,0,0,7,0,5,11,7,4,0,28,26,43,215,118,120,126,119,68,25,857
80106106302,8,3,13,13,20,14,8,0,0,68,8,0,0,0,3,6,11,11,0,46,0,0,0,0,0,0,0,0,0,3,11,3,10,14,23,20,16,12,0,112,0,3,12,13,29,17,9,0,0,80,3,3,0,4,8,12,8,4,0,41,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,5,3,6,16,22,42,30,16,5,0,131,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,9,8,13,14,19,42,32,16,3,0,139,10,0,0,0,3,17,11,18,0,61,0,0,0,0,0,0,0,0,0,4,19,10,16,24,39,46,28,19,0,206
80106106303,6,9,16,20,25,20,3,0,0,95,3,3,0,0,8,9,24,20,0,69,0,0,0,0,0,0,0,0,0,0,11,13,14,18,34,25,29,26,0,170,0,5,21,25,39,26,5,0,0,129,6,3,8,11,13,15,7,4,0,66,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,9,32,36,49,41,12,5,0,197,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,4,10,15,32,36,49,41,12,5,0,203,10,3,0,0,13,12,41,41,9,120,0,0,0,0,0,0,0,0,0,6,19,20,36,40,60,53,53,44,11,330
80106106304,9,11,3,12,22,17,0,0,0,70,4,0,0,0,3,8,17,8,0,37,0,0,0,0,0,4,0,0,0,6,11,12,8,12,28,28,15,10,0,114,0,6,7,9,31,23,3,0,0,87,12,4,7,0,10,7,8,3,0,48,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,13,14,14,13,47,35,10,3,0,150,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,8,13,20,14,13,47,35,10,3,0,151,14,0,0,0,3,10,23,11,0,63,0,0,0,0,0,7,0,0,0,13,23,17,17,13,50,48,35,17,4,228
80106106401,0,9,42,25,5,14,0,0,0,103,0,0,0,0,4,4,9,3,4,26,0,0,0,0,3,0,0,0,0,3,0,9,44,26,14,22,11,3,0,130,0,15,72,33,20,15,5,0,0,163,0,5,10,4,0,10,13,0,0,38,0,0,10,3,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,4,18,83,44,25,27,14,0,0,211,0,0,3,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,12,4,23,84,48,22,31,13,0,0,224,3,0,0,0,7,10,13,9,4,48,0,5,0,0,3,0,0,0,0,6,6,22,86,46,36,37,27,10,4,286
80106106402,15,8,15,27,46,28,8,0,0,146,13,0,4,0,3,18,19,20,3,79,0,0,0,0,3,0,0,0,0,14,26,10,23,24,54,41,26,20,3,232,0,12,28,29,62,47,6,0,0,180,16,11,3,12,21,14,15,0,0,101,4,0,0,0,0,5,0,0,0,6,6,0,0,0,0,0,0,0,0,4,25,26,31,42,82,58,22,5,0,302,0,0,0,6,0,0,0,0,0,3,7,0,0,0,4,0,0,0,0,9,7,0,5,6,3,0,0,0,0,11,28,25,35,47,90,58,22,5,0,309,18,3,9,0,7,29,39,33,7,136,0,0,4,0,4,3,0,0,0,19,44,35,44,45,103,90,57,38,7,469
80106106403,4,5,27,16,17,16,5,0,0,89,0,3,0,0,0,3,19,31,61,117,0,0,0,0,0,0,0,6,5,9,3,11,26,14,22,19,24,36,60,216,0,9,32,20,34,17,9,0,0,116,7,5,7,7,5,12,6,0,0,47,0,0,6,0,5,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,7,9,44,27,35,34,15,0,0,172,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,9,48,24,35,36,15,0,0,177,0,5,6,0,0,6,31,45,76,164,0,0,0,0,0,0,0,6,4,9,6,14,51,28,35,40,44,48,80,351
80106106405,15,8,36,42,40,37,7,0,0,189,0,0,4,8,8,21,34,22,8,103,0,0,4,0,0,0,0,0,0,0,15,8,43,48,48,51,43,29,10,299,0,7,60,67,69,43,3,0,0,249,15,10,8,10,9,17,14,4,0,93,3,0,0,4,6,0,0,0,0,26,0,0,0,0,4,0,0,0,0,4,23,11,70,82,83,69,17,9,0,367,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,12,3,0,3,0,0,0,0,0,0,12,30,15,76,86,86,69,17,6,0,384,11,0,10,8,12,28,62,52,10,203,0,0,4,5,0,3,0,0,0,15,41,20,83,95,100,105,78,65,16,599
80106106407,7,4,9,12,27,15,0,0,0,76,0,0,0,0,3,9,10,0,3,29,0,0,0,0,0,0,0,0,0,0,11,4,4,12,28,23,14,0,3,100,0,6,13,23,37,15,0,0,0,97,17,9,0,3,7,15,6,0,0,52,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13,17,11,24,52,32,6,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,17,10,24,52,32,6,0,0,158,8,0,4,0,3,15,16,5,4,58,0,0,0,0,0,0,0,0,0,5,24,20,11,24,50,49,26,4,4,215
80106106409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106410,0,5,25,18,8,11,3,0,0,74,0,0,0,0,0,0,10,7,4,23,0,0,0,3,0,0,0,0,0,10,4,10,27,22,6,16,18,7,4,109,5,3,39,25,15,14,0,0,0,101,0,4,12,3,7,0,6,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,48,28,15,16,6,0,0,134,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,3,11,47,28,22,20,6,0,0,140,0,0,0,0,0,6,15,13,4,41,0,0,0,8,0,3,0,0,0,16,9,12,54,37,21,23,29,16,4,199
80106106411,4,26,103,45,24,20,4,0,0,227,4,0,6,3,3,5,12,10,0,39,0,0,5,0,5,0,0,5,0,15,8,26,110,50,28,30,14,11,0,278,3,36,177,80,46,30,4,0,0,371,5,9,29,9,6,6,0,0,0,66,0,0,10,6,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,10,46,215,100,55,40,3,0,0,461,0,0,0,0,0,7,0,0,0,6,0,0,4,0,0,0,0,0,0,4,0,3,0,0,0,9,0,0,0,14,9,45,212,101,51,42,3,0,0,475,4,0,8,5,10,19,19,9,3,80,0,0,6,0,7,4,0,4,0,22,19,45,234,108,71,63,24,15,3,579
80106106413,8,0,10,15,18,18,9,0,0,82,3,0,0,0,3,20,19,15,18,79,0,0,0,0,4,0,0,0,0,3,19,0,12,15,29,39,24,14,12,162,3,0,13,15,38,23,9,0,0,100,11,0,5,13,8,12,11,0,0,60,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,14,5,12,25,51,41,19,0,0,174,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,5,17,5,12,25,51,39,19,0,0,177,14,0,0,0,6,29,28,27,18,130,0,0,0,0,3,0,0,0,0,6,30,4,15,27,66,71,51,31,20,317
80106106414,0,0,5,0,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,5,0,0,0,15,0,0,12,5,0,7,0,0,0,21,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,7,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,7,0,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,3,3,7,5,0,0,32
80106106415,7,3,14,23,23,8,3,0,0,90,9,0,0,7,4,7,11,5,3,49,0,0,0,0,0,0,0,0,0,5,19,3,14,30,30,14,20,7,3,143,0,4,5,40,44,24,3,0,0,119,13,3,0,5,9,8,11,0,0,50,0,0,0,3,4,0,0,0,0,9,0,0,0,6,0,0,0,0,0,6,13,10,7,47,55,24,14,0,0,177,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,13,10,7,48,55,24,14,0,0,184,17,0,4,7,4,11,22,14,8,80,0,0,3,4,4,0,0,0,0,11,35,10,14,57,63,38,33,17,10,275
80106106416,4,9,7,23,29,15,0,0,0,94,3,0,4,0,0,9,15,7,9,51,0,0,0,0,4,0,0,0,0,3,10,10,16,23,31,28,16,7,9,145,0,9,8,31,44,20,4,0,0,116,11,10,3,7,8,10,0,4,0,57,4,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,17,12,14,45,55,29,6,4,0,182,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,15,13,14,45,55,30,6,4,0,189,15,3,4,0,5,20,23,11,7,93,0,0,0,0,4,0,0,0,0,9,35,22,15,46,63,49,33,11,7,287
80106106417,0,5,15,8,3,5,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,8,3,5,0,0,0,31,0,0,19,10,4,9,0,0,0,52,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,26,13,9,9,4,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,13,9,9,4,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,13,9,9,4,0,0,59
80106106418,3,18,66,21,16,3,5,0,0,135,6,0,3,0,0,0,3,0,0,20,0,3,13,0,0,0,0,0,0,18,8,23,88,28,16,4,8,0,0,172,0,15,81,38,17,15,3,0,0,170,3,14,30,6,7,0,0,0,0,68,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,27,121,43,29,15,3,0,0,251,0,5,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,4,0,0,4,5,0,0,0,0,0,10,3,30,123,48,30,13,3,0,0,260,9,4,10,4,0,7,8,0,0,31,0,3,27,5,3,3,0,0,0,42,10,44,157,59,31,24,14,0,0,332
80106106419,0,18,64,31,10,8,0,0,0,140,3,0,6,0,5,6,4,0,0,22,0,0,0,0,0,0,0,0,0,0,9,18,72,30,11,6,4,0,0,157,6,28,95,44,26,9,0,0,0,201,7,6,18,5,3,4,0,0,0,39,0,0,12,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,5,33,124,52,26,16,0,0,0,256,0,0,4,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,0,0,0,10,9,36,125,57,34,13,0,0,0,273,7,0,6,4,5,3,7,0,0,38,0,0,0,0,0,0,0,0,0,0,10,36,139,59,35,19,10,0,0,305
80106106420,4,22,74,23,22,3,0,0,0,144,0,0,6,7,4,0,10,0,0,25,0,0,0,0,0,0,0,0,0,6,5,26,78,31,21,6,10,0,0,178,0,20,124,43,33,6,4,0,0,226,0,13,15,4,0,0,0,0,0,39,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,32,143,53,34,9,3,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,7,0,30,143,53,39,9,3,0,0,280,7,0,10,6,4,7,14,5,0,41,0,0,0,0,0,0,0,0,0,3,10,38,154,59,37,16,17,5,0,330
