SA1_CODE_2021,M_Mng_0,M_Mng_1_19,M_Mng_20_29,M_Mng_30_34,M_Mng_35_39,M_Mng_40_44,M_Mng_45_49,M_Mng_50_over,M_Mng_hours_NS,M_Mng_Tot,M_Pro_0,M_Pro_1_19,M_Pro_20_29,M_Pro_30_34,M_Pro_35_39,M_Pro_40_44,M_Pro_45_49,M_Pro_50_over,M_Pro_hours_NS,M_Pro_Tot,M_TTW_0,M_TTW_1_19,M_TTW_20_29,M_TTW_30_34,M_TTW_35_39,M_TTW_40_44,M_TTW_45_49,M_TTW_50_over,M_TTW_hours_NS,M_TTW_Tot,M_CPS_0,M_CPS_1_19,M_CPS_20_29,M_CPS_30_34,M_CPS_35_39,M_CPS_40_44,M_CPS_45_49,M_CPS_50_over,M_CPS_hours_NS,M_CPS_Tot,M_CA_0,M_CA_1_19,M_CA_20_29,M_CA_30_34,M_CA_35_39,M_CA_40_44,M_CA_45_49,M_CA_50_over,M_CA_hours_NS,M_CA_Tot,M_Sal_0,M_Sal_1_19,M_Sal_20_29,M_Sal_30_34,M_Sal_35_39,M_Sal_40_44,M_Sal_45_49,M_Sal_50_over,M_Sal_hours_NS,M_Sal_Tot,M_MOD_0,M_MOD_1_19,M_MOD_20_29,M_MOD_30_34,M_MOD_35_39,M_MOD_40_44,M_MOD_45_49,M_MOD_50_over,M_MOD_hours_NS,M_MOD_Tot,M_Lab_0,M_Lab_1_19,M_Lab_20_29,M_Lab_30_34,M_Lab_35_39,M_Lab_40_44,M_Lab_45_49,M_Lab_50_over,M_Lab_hours_NS,M_Lab_Tot,M_ID_NS_0,M_ID_NS_1_19,M_ID_NS_20_29,M_ID_NS_30_34,M_ID_NS_35_39,M_ID_NS_40_44,M_ID_NS_45_49,M_ID_NS_50_over,M_ID_NS_hours_NS,M_ID_NS_Tot,M_Tot_0,M_Tot_1_19,M_Tot_20_29,M_Tot_30_34,M_Tot_35_39,M_Tot_40_44,M_Tot_45_49,M_Tot_50_over,M_Tot_hours_NS,M_Tot_Tot,F_Mng_0,F_Mng_1_19,F_Mng_20_29,F_Mng_30_34,F_Mng_35_39,F_Mng_40_44,F_Mng_45_49,F_Mng_50_over,F_Mng_hours_NS,F_Mng_Tot,F_Pro_0,F_Pro_1_19,F_Pro_20_29,F_Pro_30_34,F_Pro_35_39,F_Pro_40_44,F_Pro_45_49,F_Pro_50_over,F_Pro_hours_NS,F_Pro_Tot,F_TTW_0,F_TTW_1_19,F_TTW_20_29,F_TTW_30_34,F_TTW_35_39,F_TTW_40_44,F_TTW_45_49,F_TTW_50_over,F_TTW_hours_NS,F_TTW_Tot,F_CPS_0,F_CPS_1_19,F_CPS_20_29,F_CPS_30_34,F_CPS_35_39,F_CPS_40_44,F_CPS_45_49,F_CPS_50_over,F_CPS_hours_NS,F_CPS_Tot,F_CA_0,F_CA_1_19,F_CA_20_29,F_CA_30_34,F_CA_35_39,F_CA_40_44,F_CA_45_49,F_CA_50_over,F_CA_hours_NS,F_CA_Tot,F_Sal_0,F_Sal_1_19,F_Sal_20_29,F_Sal_30_34,F_Sal_35_39,F_Sal_40_44,F_Sal_45_49,F_Sal_50_over,F_Sal_hours_NS,F_Sal_Tot,F_MOD_0,F_MOD_1_19,F_MOD_20_29,F_MOD_30_34,F_MOD_35_39,F_MOD_40_44,F_MOD_45_49,F_MOD_50_over,F_MOD_hours_NS,F_MOD_Tot,F_Lab_0,F_Lab_1_19,F_Lab_20_29,F_Lab_30_34,F_Lab_35_39,F_Lab_40_44,F_Lab_45_49,F_Lab_50_over,F_Lab_hours_NS,F_Lab_Tot,F_ID_NS_0,F_ID_NS_1_19,F_ID_NS_20_29,F_ID_NS_30_34,F_ID_NS_35_39,F_ID_NS_40_44,F_ID_NS_45_49,F_ID_NS_50_over,F_ID_NS_hours_NS,F_ID_NS_Tot,F_Tot_0,F_Tot_1_19,F_Tot_20_29,F_Tot_30_34,F_Tot_35_39,F_Tot_40_44,F_Tot_45_49,F_Tot_50_over,F_Tot_hours_NS,F_Tot_Tot
80108109706,0,0,0,0,3,6,3,5,0,20,0,4,0,0,9,3,0,3,0,23,0,0,0,0,6,3,5,0,0,15,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,7,3,0,23,19,13,5,0,81,0,0,0,3,6,4,6,3,0,26,6,3,5,5,7,0,3,4,0,27,0,0,0,0,0,0,0,0,0,5,0,8,0,0,3,0,0,0,0,5,0,0,0,0,4,6,0,0,0,8,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,11,12,23,10,4,7,0,89
80108109707,0,0,0,0,5,7,7,4,0,31,0,3,0,0,14,8,0,5,0,37,0,0,0,0,0,4,4,3,0,15,0,3,0,0,0,4,0,0,0,10,0,0,0,0,4,0,0,0,0,10,0,4,0,0,0,3,4,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,13,3,4,31,36,10,15,0,126,4,0,0,3,3,3,0,6,0,16,0,4,8,10,13,8,3,0,0,42,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,14,5,4,8,4,13,5,0,0,0,32,0,3,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,4,22,13,14,27,25,8,9,0,120
80108109708,0,0,0,0,3,9,0,0,0,13,0,9,0,0,13,13,0,3,0,37,0,0,5,0,8,13,4,5,0,28,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,9,9,0,28,30,10,9,0,103,0,0,0,3,7,5,8,0,0,21,0,3,4,7,4,3,5,3,0,30,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,4,0,0,0,12,3,6,0,0,3,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,13,5,17,21,7,3,0,85
80108109801,0,0,0,0,4,4,0,3,0,13,0,0,0,0,5,5,0,5,0,17,0,5,0,0,4,0,0,0,0,10,3,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,6,3,0,19,21,6,11,3,70,0,0,0,4,4,4,0,0,0,13,0,0,4,3,3,3,0,4,0,26,0,0,0,3,0,0,0,0,0,5,0,4,3,4,3,0,0,0,0,21,0,0,0,0,6,7,0,0,0,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,8,7,17,11,15,19,4,8,0,84
80108109802,0,0,0,0,3,8,0,3,0,18,0,0,0,0,8,10,0,4,0,28,0,0,3,0,3,10,4,7,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,5,7,8,24,29,0,20,0,94,0,0,7,3,8,3,0,0,0,18,0,8,3,3,3,11,3,0,0,34,0,0,0,0,0,3,0,0,0,5,0,4,3,0,0,0,0,0,0,12,5,0,5,4,10,0,4,0,0,23,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,8,20,18,7,17,19,8,6,0,100
80108109804,0,0,0,0,0,0,4,3,0,8,0,0,0,0,7,9,0,6,0,24,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,8,11,3,10,0,50,0,0,0,4,4,0,0,3,0,14,0,0,0,0,4,3,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,4,5,7,4,8,3,0,48
80108109806,0,0,0,0,3,0,0,0,0,5,0,0,0,0,12,12,4,3,0,30,0,0,0,0,0,6,0,3,0,12,0,3,0,0,3,0,0,0,0,9,0,0,0,0,5,4,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,24,19,3,14,0,77,0,0,0,0,3,0,0,0,0,8,3,3,3,0,9,5,0,0,0,30,0,0,0,0,5,0,0,0,0,7,0,0,4,3,0,0,0,0,0,14,0,5,3,4,9,0,0,0,0,26,0,0,6,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,11,10,27,12,4,5,0,87
80108109807,0,0,4,0,0,3,6,0,0,17,0,0,0,0,3,5,0,0,0,15,0,0,0,0,8,8,0,0,0,16,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,8,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,12,7,4,16,23,4,3,0,70,0,0,0,0,5,0,0,0,0,7,7,5,0,0,4,8,0,7,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,11,3,3,13,10,0,5,0,57
80108109808,0,0,0,0,0,10,10,11,0,32,0,3,0,0,4,12,3,9,0,35,0,0,0,0,3,6,0,3,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,8,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,5,12,5,5,16,33,16,25,4,121,5,0,0,5,7,5,3,0,0,29,0,0,5,3,6,10,7,4,0,40,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,3,3,3,10,4,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,14,17,24,10,23,18,4,8,0,113
80108109809,0,0,0,3,6,14,4,3,0,41,0,0,3,3,12,14,3,4,0,40,0,3,3,0,3,3,0,0,0,16,0,3,0,0,3,0,0,0,0,10,0,4,3,0,9,0,0,3,0,14,0,3,0,0,0,4,0,0,0,8,0,4,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,19,13,12,35,39,5,14,3,141,0,0,0,8,14,4,0,3,0,31,0,8,11,8,7,20,0,3,0,59,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,11,3,6,0,3,10,6,0,0,0,27,0,7,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,27,17,23,35,29,0,8,0,148
80108109810,0,0,0,0,0,6,0,4,0,13,3,0,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,7,12,3,8,0,43,0,0,0,0,0,0,3,5,0,9,6,5,5,0,8,6,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,3,5,10,4,4,0,47
80108109811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109812,0,0,0,0,3,12,0,6,0,23,0,0,0,3,4,9,4,0,0,30,0,0,0,0,0,4,0,0,0,8,0,0,6,0,0,4,0,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,16,27,11,11,0,80,0,0,4,0,0,6,0,4,0,13,0,8,5,0,3,8,6,4,0,38,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,12,4,17,18,9,9,0,83
80108109813,0,5,0,0,4,0,0,9,0,22,0,0,6,0,12,13,0,5,0,34,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,12,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,5,0,26,24,7,17,0,90,0,0,0,0,4,3,3,3,0,15,0,0,6,0,16,12,3,4,0,34,0,0,0,0,0,0,0,0,0,5,0,3,0,3,3,0,0,0,0,12,0,0,0,0,7,0,0,0,0,12,0,4,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,9,30,14,9,3,0,87
80108109814,0,0,0,0,3,6,4,3,0,15,0,4,8,0,12,13,5,5,0,46,0,0,0,0,3,8,0,4,0,13,3,0,0,0,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,11,9,5,28,28,11,17,0,106,0,4,0,6,6,7,3,3,0,35,4,0,4,8,13,9,0,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,5,6,5,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,5,10,9,15,29,20,9,10,0,105
80108113301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80109109901,0,0,3,0,13,9,11,11,0,47,0,4,3,3,20,20,0,10,0,52,0,3,3,4,10,12,3,3,0,39,0,0,0,0,0,0,0,4,0,5,0,5,0,0,3,8,0,0,0,20,0,0,5,0,0,0,0,0,0,10,0,0,3,0,0,0,0,5,0,13,0,4,5,3,11,4,0,3,0,34,0,0,0,0,0,0,0,0,0,6,3,17,23,11,59,61,15,34,0,234,3,0,5,0,6,7,5,9,0,37,3,7,4,4,24,29,0,7,0,77,0,3,0,0,0,0,0,0,0,10,5,3,5,5,11,3,0,5,0,37,3,3,4,0,12,7,0,0,0,29,0,8,8,6,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,5,7,3,10,0,4,0,0,25,0,5,0,0,0,0,0,0,0,3,9,27,31,27,62,50,8,22,0,242
80109109902,0,0,0,3,3,7,0,10,0,26,0,4,4,4,13,21,0,3,0,52,0,5,0,0,14,7,5,3,0,33,0,4,0,0,0,5,0,0,3,17,0,0,0,0,4,6,0,0,0,15,0,8,0,0,9,0,0,0,0,17,0,4,0,0,3,0,0,0,0,6,0,0,8,0,4,7,0,0,0,25,0,0,0,0,0,0,0,0,5,7,3,23,14,14,46,63,8,20,10,201,4,0,3,4,6,8,0,9,0,31,8,8,7,9,24,17,3,8,5,80,0,0,3,0,0,4,0,0,0,10,0,5,10,3,10,0,0,3,0,30,0,0,3,0,22,3,0,0,0,32,0,4,0,0,5,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,16,24,22,64,37,6,19,7,207
80109109903,3,0,0,0,0,3,10,8,0,27,0,0,0,0,8,9,0,0,0,23,4,0,0,0,0,4,0,0,0,12,0,0,0,0,0,3,4,0,0,17,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,3,12,5,6,18,29,16,18,0,102,4,0,4,0,3,10,4,0,0,24,3,5,5,5,7,7,0,6,0,41,0,0,0,0,0,0,0,0,0,3,3,4,0,0,3,0,0,0,0,11,0,0,3,0,4,7,0,0,0,15,0,3,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,10,10,18,22,0,4,0,96
80109109904,0,0,0,0,6,7,3,10,0,20,0,3,0,0,7,15,0,0,0,23,0,3,0,0,4,4,0,0,0,15,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,12,5,8,20,24,3,11,0,88,7,0,0,4,3,3,0,3,0,18,0,6,0,6,11,7,4,3,0,32,0,0,0,0,0,0,0,0,0,5,0,6,5,0,3,0,0,0,0,13,0,0,0,0,5,5,0,0,0,16,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,12,11,3,20,23,3,12,0,94
80109109905,0,0,0,6,0,7,6,5,0,17,0,0,3,4,22,18,4,4,4,53,0,0,0,0,4,8,0,3,0,15,0,0,4,0,3,0,0,0,0,15,0,4,0,5,3,0,0,0,0,14,0,0,0,0,0,0,3,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,4,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,14,16,12,30,26,15,15,0,135,0,0,0,0,3,5,0,8,0,24,4,0,3,5,9,14,4,0,0,42,0,0,0,0,0,0,0,0,0,5,0,4,0,0,3,0,0,0,0,15,0,0,0,3,6,3,5,0,0,18,0,4,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,12,10,27,23,3,14,0,113
80109110001,0,0,0,0,0,3,4,10,0,17,3,5,7,0,9,10,7,16,0,51,0,3,0,0,0,0,0,0,0,8,0,7,0,0,0,5,3,0,0,12,5,3,0,0,0,5,0,0,0,15,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,16,11,3,12,29,12,25,0,120,0,3,3,0,8,8,5,5,0,28,3,8,5,4,9,9,0,6,0,50,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,4,5,8,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,10,10,21,18,10,16,0,113
80109110002,0,0,0,0,3,8,3,14,0,35,0,3,4,0,8,12,0,4,0,39,0,0,0,0,4,3,0,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,5,3,20,22,7,23,4,103,0,3,6,0,0,3,5,3,0,18,3,4,4,5,9,8,3,3,0,48,0,0,0,0,0,0,0,0,0,6,0,6,0,5,0,3,0,0,0,9,0,0,6,0,3,0,0,0,0,12,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,24,15,14,22,19,8,10,0,104
80109110003,0,0,0,0,3,5,0,3,0,14,0,0,4,0,5,7,0,5,0,23,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,16,19,0,9,0,62,0,0,0,0,0,5,4,5,0,15,0,4,3,0,0,7,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,5,0,0,6,0,0,0,0,11,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,6,9,15,5,5,0,63
80109110004,0,8,0,0,7,17,4,8,0,36,9,0,3,4,19,19,0,3,0,60,0,0,0,0,4,11,4,4,0,22,3,5,0,0,3,0,0,0,0,13,6,0,0,0,0,3,0,0,0,10,0,3,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,6,0,3,0,3,0,0,0,0,0,16,0,0,0,0,3,0,0,0,0,4,11,15,14,12,38,44,11,18,5,170,0,0,5,3,5,14,3,8,0,40,3,17,6,11,14,16,7,14,0,82,0,6,0,0,0,0,0,0,0,6,0,6,3,0,4,0,0,0,0,13,0,0,0,0,6,3,4,0,0,15,0,10,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,8,5,3,0,0,0,0,0,14,0,0,0,0,4,6,0,0,0,4,9,42,27,19,26,33,10,25,0,190
80109110005,0,0,3,0,9,6,5,17,0,37,0,0,4,4,4,10,7,19,0,47,0,0,0,0,0,0,0,3,0,9,0,4,0,0,0,0,0,0,0,7,0,0,0,3,3,0,3,0,0,12,0,5,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,7,17,6,7,20,23,10,39,0,132,0,4,0,3,3,8,3,8,0,35,4,0,8,9,14,10,4,8,0,47,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,16,0,4,9,0,11,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,16,24,9,32,23,7,18,0,135
80109110006,0,0,0,0,0,8,6,9,0,26,0,4,4,0,10,9,0,13,0,47,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,3,0,0,0,7,0,0,0,0,5,0,0,0,0,8,0,5,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,12,6,18,21,6,32,0,113,0,0,0,8,3,6,0,6,0,29,0,0,6,4,10,14,4,5,0,45,0,0,0,0,0,0,0,0,0,5,0,4,5,3,0,0,0,0,0,11,4,0,4,4,0,4,0,0,0,15,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,16,15,11,17,25,6,12,0,113
80109110007,0,0,0,0,3,5,3,7,0,15,0,4,5,0,8,6,3,3,0,27,0,0,0,0,5,0,0,0,0,7,0,7,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,12,5,3,18,8,6,14,0,65,0,0,7,4,0,0,0,3,0,19,4,3,6,0,6,4,5,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,11,3,15,11,5,4,0,68
80109110008,3,5,0,3,9,11,0,7,0,31,4,4,4,0,16,23,5,11,0,70,4,0,3,0,13,5,4,5,3,31,0,3,6,0,3,0,0,0,0,19,0,3,0,0,0,4,0,0,0,16,0,0,3,0,3,0,0,0,0,16,0,4,4,0,0,5,0,0,0,16,4,0,6,0,0,0,0,0,0,16,0,0,0,0,5,0,0,0,0,3,10,13,21,10,46,56,16,31,8,216,0,0,0,5,4,4,0,9,0,36,11,11,4,5,19,7,5,10,0,65,0,0,0,0,0,4,0,0,0,4,0,6,9,7,5,3,0,0,0,23,0,8,0,0,5,3,3,0,0,27,3,3,4,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,4,4,0,0,0,0,0,0,0,0,0,18,29,21,16,38,27,10,16,4,174
