SA1_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
80106106409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106410,0,0,19,10,12,7,0,0,0,45,0,5,6,0,3,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,15,14,7,3,0,0,64,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,27,15,18,7,3,0,0,68,3,0,0,0,0,0,5,4,0,20,0,0,0,0,0,0,0,0,0,7,4,8,24,20,18,11,8,7,0,91,3,3,18,17,6,7,0,0,0,53,0,0,7,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,21,18,8,12,3,0,0,69,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
80106106411,0,19,103,46,24,19,0,0,0,207,6,0,12,4,4,3,0,0,0,25,0,0,3,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,21,114,57,28,21,0,0,0,243,0,0,0,0,0,5,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,5,0,0,0,4,4,21,111,57,27,24,0,0,0,248,4,0,5,0,4,13,8,5,3,44,0,0,6,0,0,0,0,0,0,13,12,21,124,54,38,34,13,8,3,302,3,17,78,31,18,20,0,0,0,165,0,9,16,6,5,0,0,0,0,39,0,0,9,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,25,97,44,24,20,4,0,0,221,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6
80106106413,3,0,3,6,24,12,8,0,0,63,5,0,0,5,3,11,4,0,0,28,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,5,8,11,34,25,16,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,8,11,34,26,16,0,0,92,7,0,0,0,0,8,14,14,6,53,0,0,0,0,3,0,0,0,0,4,17,4,8,11,40,33,28,12,6,154,0,0,7,4,12,10,4,0,0,42,7,0,5,5,3,6,5,0,0,37,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,0,10,15,18,18,9,0,0,75,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3
80106106414,0,0,7,5,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,5,0,0,0,13,0,0,8,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106415,0,4,0,20,29,17,3,0,0,69,7,0,0,4,3,0,3,0,0,21,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,6,0,27,31,14,8,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,6,0,27,31,14,8,0,0,100,6,0,4,0,0,0,5,8,5,33,0,0,3,3,3,0,0,0,0,7,20,6,9,29,35,22,16,8,5,138,0,0,5,16,19,8,0,0,0,53,9,3,0,0,6,5,3,0,0,29,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,3,14,23,23,8,3,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106416,0,3,9,17,24,14,0,0,0,70,13,0,0,0,0,0,5,4,0,23,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,7,9,20,26,14,3,4,0,91,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,13,9,20,29,15,3,4,0,101,11,0,0,0,0,12,9,0,0,41,0,0,0,0,0,0,0,0,0,4,27,7,9,21,32,20,16,6,0,144,0,0,3,19,18,7,0,0,0,50,8,3,3,7,4,8,0,0,0,39,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,9,7,23,25,15,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106417,0,5,10,4,5,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,4,5,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,4,5,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,4,5,3,0,0,0,32,0,4,14,6,3,3,0,0,0,21,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,15,8,3,5,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106418,0,11,43,20,6,8,5,0,0,98,0,5,12,3,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,55,24,12,8,5,0,0,120,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,15,55,29,13,13,5,0,0,128,0,3,5,3,0,6,4,0,0,12,0,3,11,4,3,3,0,0,0,24,6,20,69,36,14,17,3,0,0,163,0,8,35,16,12,3,0,0,0,75,3,6,20,3,3,0,0,0,0,45,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,11,68,22,16,3,5,0,0,131,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,8
80106106419,6,14,47,17,18,6,0,0,0,111,0,3,4,0,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,15,55,26,18,7,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,14,64,27,16,7,0,0,0,134,3,0,5,0,0,3,4,0,0,14,0,0,0,0,0,0,0,0,0,0,3,14,64,32,16,8,5,0,0,151,0,11,46,24,4,0,0,0,0,95,0,3,11,5,3,0,0,0,0,19,0,0,9,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,18,64,32,10,7,0,0,0,131,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
80106106420,0,6,60,25,18,4,4,0,0,114,0,3,7,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,72,25,18,3,3,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,72,25,18,3,3,0,0,135,0,0,6,0,0,0,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,12,73,28,18,9,5,0,0,153,0,19,63,20,16,4,0,0,0,117,0,6,7,6,0,0,0,0,0,24,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,71,23,18,3,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
80106106601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106701,0,3,21,26,14,12,6,0,0,74,3,0,0,3,5,0,0,0,0,18,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,3,5,21,28,20,12,4,0,0,100,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,5,25,31,20,12,4,0,0,107,6,0,0,0,0,5,11,8,0,31,0,0,0,0,3,0,0,0,0,0,13,7,31,30,23,23,15,8,0,142,0,0,19,16,16,6,0,0,0,62,4,0,0,7,8,3,0,0,0,28,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,7,24,33,22,6,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106702,0,3,7,8,15,0,0,0,0,36,0,5,0,5,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,14,21,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,7,14,22,0,0,0,0,52,0,4,0,6,0,7,18,11,5,52,0,0,0,0,3,0,0,0,0,9,4,13,8,20,25,17,13,16,5,114,0,0,3,8,13,4,0,0,0,33,5,6,0,3,3,8,0,0,0,24,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,5,10,19,23,7,0,0,0,60,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
80106106703,0,3,21,22,16,8,3,0,0,70,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,24,19,10,6,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,7,7,21,24,15,12,6,0,0,85,4,4,0,3,0,8,7,5,0,28,0,0,0,6,0,3,0,0,0,5,11,6,21,28,15,20,12,5,0,122,0,0,17,15,9,9,0,0,0,47,13,6,8,0,3,8,0,0,0,37,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,6,25,18,17,17,0,0,0,94,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
80106106704,0,4,20,15,14,4,5,0,0,59,4,0,9,5,0,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,21,26,18,7,3,0,0,86,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,21,25,18,7,3,0,0,89,0,0,7,0,3,5,16,11,0,39,0,0,0,0,0,0,0,0,0,0,7,9,33,24,21,11,22,11,0,128,0,0,15,12,14,11,0,0,0,46,0,5,11,10,3,5,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,20,13,16,0,0,0,84,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,5
80106106705,0,3,10,13,10,8,0,0,0,54,4,8,0,3,5,4,3,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,10,10,18,18,9,5,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,10,18,16,9,5,0,0,84,6,5,0,6,3,9,14,10,0,47,0,0,0,0,0,0,0,0,0,6,11,15,15,32,25,20,20,6,0,139,0,6,8,18,10,9,0,0,0,47,0,3,4,10,3,0,0,0,0,19,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,11,28,13,7,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106706,0,5,19,21,18,7,3,0,0,79,0,0,0,3,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,24,31,22,9,3,0,0,97,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,5,7,23,31,21,13,3,0,0,101,3,0,6,3,5,8,8,3,0,36,4,3,0,3,8,6,0,0,0,15,13,6,29,36,33,20,7,3,0,156,0,4,15,28,18,6,0,0,0,71,0,7,6,6,10,5,0,0,0,36,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,27,35,24,12,0,0,0,114,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
80106106707,0,0,22,15,16,9,4,0,0,70,0,0,6,3,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35,16,23,14,5,0,0,96,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,35,21,23,15,5,0,0,100,0,0,0,3,0,0,33,44,9,89,0,0,10,0,0,0,0,0,0,10,0,6,42,23,25,13,35,47,9,204,0,0,13,15,11,5,5,0,0,48,5,6,11,3,5,3,0,0,0,34,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,3,25,29,16,12,7,0,0,91,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7
80106106708,0,3,6,20,37,10,0,0,0,84,3,0,5,0,0,0,5,0,0,13,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,5,6,12,21,42,15,6,0,0,108,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,3,14,29,42,19,6,0,0,116,9,0,0,0,0,6,12,9,4,31,0,0,0,0,4,0,0,0,0,4,9,7,14,29,44,21,19,9,4,148,0,0,4,16,24,9,4,0,0,59,11,4,7,10,5,9,0,0,0,49,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11,10,18,24,36,20,4,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106709,4,3,5,15,13,8,0,0,0,44,4,0,0,3,0,4,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,16,11,12,4,0,0,63,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,10,16,14,12,4,0,0,65,6,0,5,0,0,3,9,5,0,36,0,0,0,0,0,0,0,0,0,5,6,8,12,17,14,21,14,5,0,101,0,3,4,16,19,0,0,0,0,42,0,0,3,7,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,4,23,20,3,0,0,0,59,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6
80106106710,0,8,6,22,19,11,3,0,0,67,3,4,0,6,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,6,6,28,24,15,3,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,7,6,6,28,24,20,3,0,0,90,6,3,0,0,0,3,11,3,0,29,0,0,0,0,0,0,0,0,0,3,9,10,6,31,28,20,14,3,0,118,4,7,8,18,19,9,0,0,0,55,7,0,3,9,8,0,0,0,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,7,11,24,22,14,3,0,0,91,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,6
80106106712,0,0,26,24,23,14,0,0,0,83,8,10,3,0,0,4,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,30,26,28,21,3,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,26,26,28,19,3,0,0,124,10,0,0,0,0,4,11,0,0,30,0,6,3,0,0,0,0,0,0,13,15,18,36,26,26,27,16,7,0,169,0,0,8,13,11,18,0,0,0,55,12,0,0,8,10,4,0,0,0,40,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,12,0,15,28,19,24,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106713,0,8,10,13,13,12,0,0,0,56,0,0,0,0,0,7,6,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,13,16,13,19,9,3,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,16,13,23,9,3,0,84,5,0,0,0,0,4,12,8,3,40,0,0,0,0,0,0,0,0,0,0,11,12,14,18,13,24,21,14,0,130,0,3,11,7,12,14,0,0,0,54,6,10,9,5,8,11,0,3,0,40,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,8,10,10,20,21,0,3,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
80106106714,5,0,0,12,13,15,5,0,0,48,3,4,0,4,4,5,0,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,7,4,13,20,18,7,0,0,72,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,6,6,9,4,10,20,21,7,0,0,75,12,0,0,4,6,0,11,7,0,40,0,0,0,0,0,0,4,0,0,3,14,11,4,11,22,23,21,8,0,121,0,0,0,8,14,10,0,0,0,34,4,3,4,8,11,5,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,13,23,15,3,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106715,0,5,12,22,23,13,5,0,0,77,0,3,0,5,3,4,3,6,0,19,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,15,20,27,14,4,6,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,23,27,14,4,6,0,101,8,3,0,0,0,4,10,0,0,37,0,0,4,0,0,0,0,0,0,11,10,11,15,26,30,24,19,5,0,143,0,6,4,15,15,15,4,0,0,53,0,0,0,9,12,4,5,0,0,33,3,0,0,0,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,7,11,6,23,29,23,6,0,0,97,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
80106106716,4,4,3,9,20,11,3,0,0,56,7,4,0,0,0,5,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,8,22,13,11,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,3,8,22,13,11,0,0,79,9,0,0,0,0,4,5,0,0,16,0,0,0,0,0,0,0,0,0,0,12,10,3,8,22,19,15,0,0,98,0,0,5,11,16,7,0,0,0,44,9,0,0,10,5,0,0,0,0,25,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,0,11,18,27,9,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
