SA1_CODE_2021,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
80105105809,0,6,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,7,8,3,0,0,6,0,0,0,0,16,6,13,0,4,0,0,0,0,0,22,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,17,36,3,10,11,0,0,0,0,76,5,9,0,0,0,0,0,0,0,14,0,5,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,12,0,3,0,0,0,0,0,16,3,7,0,0,0,0,0,0,0,10,15,8,0,3,9,0,6,0,4,41,9,19,0,3,3,0,0,0,0,41,0,7,4,0,0,0,0,0,0,10
80105105810,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,7,7,10,0,0,5,0,0,0,0,17,10,13,0,0,3,0,0,0,0,20,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,19,29,0,0,13,0,0,0,0,67,4,4,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,3,0,3,5,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,9,11,10,0,3,6,0,0,0,0,33,15,29,0,0,6,0,0,0,0,52,0,4,0,0,3,0,0,0,0,9
80105105811,0,12,0,0,0,0,0,0,0,10,0,4,0,3,0,0,0,0,0,10,9,11,0,0,6,0,0,0,0,30,10,17,0,0,4,0,0,0,0,37,3,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,35,56,8,11,15,0,0,0,3,129,9,8,0,3,4,0,0,0,0,31,6,9,3,0,0,0,0,0,0,26,3,4,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,4,0,0,5,0,0,0,0,7,0,14,0,0,0,0,0,0,0,20,0,12,0,3,0,0,0,0,0,13,18,15,0,0,9,0,0,0,4,53,18,30,3,3,9,5,0,0,0,71,8,8,0,0,0,0,0,0,0,17
80105105812,0,0,0,4,0,0,0,0,0,7,0,3,0,0,0,0,0,4,0,9,5,9,0,0,0,0,0,0,0,15,8,23,0,3,8,0,0,0,0,47,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,46,0,15,14,0,0,4,5,102,4,3,0,0,0,0,0,0,0,13,0,6,0,0,0,0,0,0,0,13,0,10,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,6,6,0,0,0,0,0,0,0,0,6,0,8,0,7,0,0,0,0,0,12,0,9,0,0,0,0,0,6,0,9,12,17,0,3,0,0,0,0,0,32,17,30,0,7,15,3,0,0,0,72,0,11,3,3,7,0,0,0,0,15
80105105813,3,8,0,0,0,0,0,0,0,13,0,11,0,0,0,0,0,0,0,22,10,12,0,0,0,0,0,5,0,24,8,51,0,3,8,0,0,0,0,74,5,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,26,108,3,13,18,3,0,9,0,177,4,17,3,0,4,0,0,0,0,28,0,19,3,4,0,0,0,0,0,25,0,13,3,3,0,0,0,0,0,21,6,3,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,7,3,8,0,4,0,0,0,0,0,18,0,17,3,7,0,0,0,4,0,28,13,21,0,0,6,0,0,3,0,47,25,82,0,5,7,0,0,0,0,129,3,3,4,0,0,0,0,0,0,10
80105105814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105106003,0,13,0,0,4,0,0,0,0,22,0,8,0,0,0,0,0,0,0,12,9,16,0,0,6,0,0,0,0,33,20,65,0,6,15,3,0,0,4,117,7,15,0,0,4,0,0,0,0,26,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,52,147,7,20,43,9,0,0,7,276,6,24,3,0,8,0,0,0,0,47,3,12,0,0,5,0,0,0,0,23,9,16,0,0,0,0,0,0,0,33,3,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,6,5,20,0,0,4,0,0,0,0,28,5,15,0,4,0,0,0,0,0,21,21,27,3,0,11,6,0,0,0,67,32,100,0,11,21,3,0,0,0,177,7,20,0,0,0,0,0,0,0,32
80105106006,0,7,0,0,3,0,0,0,0,12,0,3,0,0,0,0,0,4,0,5,0,4,0,0,0,0,0,4,0,19,13,15,0,0,4,0,0,0,0,35,0,4,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,41,0,6,17,8,0,4,0,102,0,5,0,3,0,0,0,0,0,16,0,10,0,0,0,3,0,0,0,13,0,10,4,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,11,0,8,0,0,7,0,0,0,0,21,3,3,0,0,0,0,0,0,0,7,7,13,0,0,4,0,0,5,0,35,18,34,0,6,9,0,0,0,0,65,0,8,0,3,0,0,0,0,0,13
80105106007,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,7,7,0,0,5,0,0,0,0,17,8,10,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,0,4,11,7,0,0,3,66,3,3,0,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,9,3,6,0,0,0,0,0,0,0,9,12,11,0,0,5,0,0,0,0,27,10,27,0,0,4,0,0,0,0,44,6,4,0,0,0,0,0,0,0,3
80105106008,0,11,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,4,7,12,0,4,6,3,0,0,0,34,4,21,0,3,7,0,0,0,0,39,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,56,5,6,13,4,0,8,0,122,3,10,0,0,6,0,0,0,0,21,0,15,3,3,3,0,0,3,0,29,3,7,7,0,0,0,0,0,0,19,3,9,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,4,13,26,3,6,8,10,0,0,0,68,14,43,5,8,14,0,0,0,7,88,3,3,0,0,0,0,0,3,0,11
80105106009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105106010,0,6,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,6,4,4,0,0,3,0,0,0,0,23,22,32,0,0,8,0,0,0,0,54,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,64,0,0,20,0,0,3,4,123,3,7,0,0,3,0,0,0,0,13,0,10,0,0,0,0,0,0,0,14,0,8,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,13,0,10,0,0,4,0,0,0,0,11,12,14,0,0,9,3,0,0,0,33,30,47,0,0,9,0,0,0,0,95,0,7,0,0,0,5,0,0,0,7
80105106011,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8,0,0,0,0,19,3,23,0,0,7,0,0,0,0,36,4,9,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,48,0,7,27,0,0,0,0,93,3,6,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,8,6,3,0,0,0,0,0,0,0,11,5,6,0,0,0,0,0,0,0,5,5,3,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,9,15,0,0,6,3,0,0,0,36,16,36,0,0,12,0,0,0,0,66,4,9,0,0,3,0,0,0,0,13
80105106012,0,11,0,0,0,0,0,0,0,17,0,9,0,0,0,0,0,0,0,9,10,14,0,3,8,0,0,0,0,30,16,37,0,3,9,0,0,0,0,63,0,7,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,29,93,5,5,19,0,0,4,0,154,4,19,0,0,6,0,0,3,0,32,3,14,4,0,0,0,0,0,0,17,0,10,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,21,0,0,0,0,0,0,0,27,0,6,0,0,0,0,0,0,0,12,15,30,0,6,7,0,0,0,0,57,30,60,0,3,17,0,0,4,0,114,0,7,0,0,0,0,0,0,0,20
80105106013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,10,0,0,8,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,0,0,8,0,0,0,0,38,5,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,6,3,11,0,0,0,3,0,0,0,21,6,22,0,0,7,0,0,0,0,34,0,3,0,0,0,0,0,0,0,4
80105106014,3,4,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,8,13,24,0,0,12,9,0,0,0,67,23,38,0,6,14,0,0,4,3,81,0,3,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,47,106,3,9,31,12,0,0,7,221,4,15,0,0,0,0,0,0,0,24,0,19,0,0,0,0,0,0,0,23,6,13,6,0,0,0,0,0,0,30,7,4,3,0,0,0,0,0,0,13,0,4,0,0,0,0,0,0,0,4,3,17,3,0,3,0,0,0,0,26,0,3,0,0,0,0,0,0,0,11,31,47,5,4,18,8,0,4,3,115,29,64,0,11,19,0,0,4,3,129,0,8,4,0,0,0,0,0,0,16
80105106015,0,9,0,0,5,0,0,0,0,16,0,3,0,0,0,0,0,0,0,5,7,0,0,0,5,0,0,0,0,19,12,21,0,0,13,0,0,0,0,43,4,13,0,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,56,0,4,26,3,0,0,3,126,7,6,4,0,4,0,0,0,0,17,0,9,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,0,0,12,3,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,11,0,0,5,0,0,0,0,23,0,3,0,0,0,0,0,0,0,5,13,12,0,5,9,0,0,0,0,37,22,38,0,5,15,0,0,0,0,81,4,10,0,0,6,0,0,0,0,27
80105106101,0,5,0,3,0,0,0,0,3,7,0,3,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,23,6,12,0,0,5,0,0,4,0,27,3,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,33,0,12,15,0,0,6,5,89,8,3,0,3,0,0,0,0,0,10,0,3,0,0,3,0,0,0,0,9,0,6,3,0,0,0,0,0,0,14,0,5,0,0,0,0,0,0,0,7,5,8,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,4,3,13,0,11,0,0,0,0,0,0,0,6,11,11,0,4,3,5,0,0,0,36,14,20,4,3,7,0,0,4,0,45,5,3,0,0,0,0,0,0,0,11
80105106102,0,0,0,0,0,0,0,0,0,10,0,7,0,7,3,0,0,0,0,15,4,7,0,0,4,0,0,0,0,17,3,19,0,0,0,0,0,0,0,27,0,3,0,0,3,0,0,0,0,8,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,41,4,6,7,6,0,6,0,83,0,7,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,6,0,12,4,0,6,0,0,0,0,0,0,8,4,3,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,10,0,8,0,7,3,0,0,0,0,15,8,8,3,4,4,0,0,0,0,29,9,23,0,0,0,0,0,5,0,40,4,6,0,0,3,0,0,0,0,15
80105106103,0,3,0,0,0,0,0,0,0,7,3,5,0,0,8,0,0,0,0,16,4,9,0,0,4,0,0,0,0,23,4,25,0,6,3,0,3,0,0,43,3,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,55,4,7,15,6,3,6,3,128,0,8,3,3,0,0,0,0,0,16,0,7,4,3,0,0,0,0,0,18,10,5,0,0,0,0,0,0,0,23,0,6,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,6,0,0,0,13,3,9,0,0,8,0,0,0,0,18,10,16,0,0,4,0,0,0,0,31,17,38,0,5,10,5,3,0,0,74,3,11,0,0,0,0,0,0,0,20
80105106106,0,0,0,0,0,0,0,0,0,5,0,6,0,0,3,0,0,0,0,5,5,0,0,0,0,0,0,0,0,7,4,7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,22,0,0,6,0,0,0,0,61,6,5,0,0,0,0,0,0,0,13,0,8,0,0,0,0,0,0,0,12,0,3,5,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,12,0,5,0,0,3,0,0,0,0,10,6,3,0,0,3,0,0,6,0,15,8,19,0,3,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,13
80105106107,0,4,0,4,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,11,6,4,0,0,0,0,0,0,0,12,7,14,0,3,10,0,0,0,0,30,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,36,5,14,15,0,0,0,0,85,9,3,0,0,0,6,0,0,0,11,0,11,0,0,0,0,0,0,0,12,0,7,0,0,0,0,0,0,0,8,4,0,3,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,6,0,4,0,0,0,0,0,12,0,8,0,6,0,0,0,0,0,10,9,5,0,5,7,0,0,0,0,23,4,23,3,3,12,0,0,0,0,51,0,0,0,0,4,0,0,0,0,6
80105106108,0,0,0,5,0,0,0,0,0,11,0,9,0,3,0,0,0,0,0,12,4,5,0,0,3,3,0,0,0,18,9,27,0,4,6,0,0,4,0,46,4,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,21,51,3,16,8,0,0,15,0,119,0,8,0,0,0,0,0,3,0,17,3,3,0,0,0,7,0,5,0,24,6,6,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,5,0,7,0,0,3,0,0,3,0,16,0,3,0,5,0,0,0,0,0,15,3,6,0,3,0,0,0,0,0,16,8,7,0,0,5,3,0,4,0,26,20,28,0,3,11,0,0,10,0,69,9,12,0,0,0,0,0,0,0,20
80105106109,0,4,0,0,4,0,0,0,0,13,0,13,0,3,0,0,0,0,0,19,5,0,0,0,0,0,0,0,0,11,7,20,0,3,4,0,0,0,3,31,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,23,49,0,14,12,0,0,0,3,105,14,11,0,0,0,0,0,0,0,27,0,10,0,0,0,0,0,3,0,17,3,3,0,0,0,0,4,0,0,12,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,10,0,0,4,0,0,0,0,14,0,13,0,3,0,0,0,0,0,17,9,8,0,0,3,0,4,0,0,22,11,30,0,6,4,0,0,4,5,60,0,8,0,0,0,0,0,0,0,14
80105106110,0,3,0,0,5,0,0,0,0,8,0,9,0,0,0,0,0,0,0,10,3,3,0,0,5,0,0,0,0,17,9,20,0,0,0,0,0,0,0,28,0,3,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,46,3,4,16,7,0,4,0,97,7,4,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,5,0,0,8,0,3,0,4,0,0,18,0,4,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,8,0,5,0,0,3,0,0,0,0,16,3,13,0,0,0,0,0,0,0,16,14,5,0,0,4,0,0,0,0,27,8,29,0,0,0,0,0,0,0,44,3,9,0,0,3,0,0,0,0,18
80105106111,0,5,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,13,15,11,0,0,4,0,0,0,0,31,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,28,3,0,6,0,0,5,0,68,3,4,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,12,0,0,5,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,8,10,7,0,0,0,0,0,4,0,21,15,21,0,0,3,0,0,0,0,45,0,9,0,0,0,0,0,0,0,9
