SA1_CODE_2021,F_Kidney_disease_0_14,F_Kidney_disease_15_24,F_Kidney_disease_25_34,F_Kidney_disease_35_44,F_Kidney_disease_45_54,F_Kidney_disease_55_64,F_Kidney_disease_65_74,F_Kidney_disease_75_84,F_Kidney_disease_85_over,F_Kidney_disease_Tot,F_Lung_cond_0_14,F_Lung_cond_15_24,F_Lung_cond_25_34,F_Lung_cond_35_44,F_Lung_cond_45_54,F_Lung_cond_55_64,F_Lung_cond_65_74,F_Lung_cond_75_84,F_Lung_cond_85_over,F_Lung_cond_Tot,F_Mental_health_cond_0_14,F_Mental_health_cond_15_24,F_Mental_health_cond_25_34,F_Mental_health_cond_35_44,F_Mental_health_cond_45_54,F_Mental_health_cond_55_64,F_Mental_health_cond_65_74,F_Mental_health_cond_75_84,F_Mental_health_cond_85_over,F_Mental_health_cond_Tot,F_Stroke_0_14,F_Stroke_15_24,F_Stroke_25_34,F_Stroke_35_44,F_Stroke_45_54,F_Stroke_55_64,F_Stroke_65_74,F_Stroke_75_84,F_Stroke_85_over,F_Stroke_Tot,F_Other_0_14,F_Other_15_24,F_Other_25_34,F_Other_35_44,F_Other_45_54,F_Other_55_64,F_Other_65_74,F_Other_75_84,F_Other_85_over,F_Other_Tot,F_None_0_14,F_None_15_24,F_None_25_34,F_None_35_44,F_None_45_54,F_None_55_64,F_None_65_74,F_None_75_84,F_None_85_over,F_None_Tot,F_NS_0_14,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_over,F_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_Arthritis_0_14,P_Arthritis_15_24,P_Arthritis_25_34,P_Arthritis_35_44,P_Arthritis_45_54,P_Arthritis_55_64,P_Arthritis_65_74,P_Arthritis_75_84,P_Arthritis_85_over,P_Arthritis_Tot,P_Asthma_0_14,P_Asthma_15_24,P_Asthma_25_34,P_Asthma_35_44,P_Asthma_45_54,P_Asthma_55_64,P_Asthma_65_74,P_Asthma_75_84,P_Asthma_85_over,P_Asthma_Tot,P_Cancer_0_14,P_Cancer_15_24,P_Cancer_25_34,P_Cancer_35_44,P_Cancer_45_54,P_Cancer_55_64,P_Cancer_65_74,P_Cancer_75_84,P_Cancer_85_over,P_Cancer_Tot,P_Dementia_0_14,P_Dementia_15_24,P_Dementia_25_34,P_Dementia_35_44,P_Dementia_45_54,P_Dementia_55_64,P_Dementia_65_74,P_Dementia_75_84,P_Dementia_85_over,P_Dementia_Tot,P_Diabetes_0_14,P_Diabetes_15_24,P_Diabetes_25_34,P_Diabetes_35_44,P_Diabetes_45_54,P_Diabetes_55_64,P_Diabetes_65_74,P_Diabetes_75_84,P_Diabetes_85_over,P_Diabetes_Tot,P_Heart_disease_0_14,P_Heart_disease_15_24,P_Heart_disease_25_34,P_Heart_disease_35_44,P_Heart_disease_45_54,P_Heart_disease_55_64,P_Heart_disease_65_74,P_Heart_disease_75_84,P_Heart_disease_85_over,P_Heart_disease_Tot,P_Kidney_disease_0_14,P_Kidney_disease_15_24,P_Kidney_disease_25_34,P_Kidney_disease_35_44,P_Kidney_disease_45_54,P_Kidney_disease_55_64,P_Kidney_disease_65_74,P_Kidney_disease_75_84,P_Kidney_disease_85_over,P_Kidney_disease_Tot,P_Lung_cond_0_14,P_Lung_cond_15_24,P_Lung_cond_25_34,P_Lung_cond_35_44,P_Lung_cond_45_54,P_Lung_cond_55_64,P_Lung_cond_65_74,P_Lung_cond_75_84,P_Lung_cond_85_over,P_Lung_cond_Tot,P_Mental_health_cond_0_14,P_Mental_health_cond_15_24,P_Mental_health_cond_25_34,P_Mental_health_cond_35_44,P_Mental_health_cond_45_54,P_Mental_health_cond_55_64,P_Mental_health_cond_65_74,P_Mental_health_cond_75_84,P_Mental_health_cond_85_over,P_Mental_health_cond_Tot,P_Stroke_0_14,P_Stroke_15_24,P_Stroke_25_34,P_Stroke_35_44,P_Stroke_45_54,P_Stroke_55_64,P_Stroke_65_74,P_Stroke_75_84,P_Stroke_85_over,P_Stroke_Tot,P_Other_0_14,P_Other_15_24,P_Other_25_34,P_Other_35_44,P_Other_45_54,P_Other_55_64,P_Other_65_74,P_Other_75_84,P_Other_85_over,P_Other_Tot,P_None_0_14,P_None_15_24,P_None_25_34,P_None_35_44,P_None_45_54,P_None_55_64,P_None_65_74,P_None_75_84,P_None_85_over,P_None_Tot
80108109210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109301,0,0,0,0,0,0,4,5,3,13,0,0,0,0,0,0,4,3,0,11,0,0,4,8,7,3,5,3,3,27,0,0,0,0,0,0,4,0,0,8,0,0,4,9,5,3,11,5,0,39,26,8,23,13,13,8,11,6,3,121,0,0,3,0,0,0,0,3,0,12,31,13,32,25,32,16,44,51,25,268,0,0,0,4,3,3,27,38,19,90,3,0,0,4,0,3,14,6,7,48,0,0,0,0,3,4,8,10,5,37,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,12,13,7,39,0,0,3,0,0,3,11,16,10,39,0,0,0,0,0,0,7,8,3,9,0,0,0,0,0,0,5,7,3,15,4,4,8,9,7,8,8,3,4,43,0,0,0,0,0,0,4,5,4,11,4,0,3,9,10,4,11,15,0,64,62,23,43,34,33,11,18,14,7,250
80108109302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,3,0,23,25,7,12,4,16,3,5,5,0,77,5,0,0,4,4,0,0,0,3,17,37,6,16,20,29,8,15,12,4,142,0,0,0,0,4,0,4,5,4,16,5,0,0,6,0,4,0,0,0,21,0,0,0,0,0,4,4,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,19,0,0,0,0,0,0,0,5,3,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,6,0,3,7,3,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,3,0,5,8,9,3,5,3,0,37,42,23,25,14,26,8,5,6,4,158
80108109303,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,0,6,5,7,9,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,4,3,5,0,30,46,14,12,21,13,14,8,4,0,134,8,0,0,0,0,4,0,0,0,15,53,22,23,42,32,36,23,17,3,243,0,0,0,3,10,10,14,16,6,62,3,0,4,9,6,8,7,3,0,48,0,0,3,6,0,0,5,11,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,5,4,3,23,0,0,0,0,4,0,5,9,4,21,0,0,0,0,0,3,0,4,5,3,0,0,0,0,3,0,3,4,0,10,0,5,3,13,11,3,0,4,0,46,0,0,0,0,0,0,0,0,0,7,0,0,3,14,11,7,4,6,0,47,80,34,30,47,36,21,10,0,0,268
80108109304,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,3,0,10,8,11,12,7,4,0,0,57,0,0,0,0,0,0,0,0,0,4,0,3,11,6,9,3,4,4,0,38,62,23,21,35,32,20,8,3,0,210,10,5,3,0,3,3,4,5,0,35,80,39,46,65,62,38,22,25,6,389,0,0,3,5,9,9,18,23,4,58,9,3,7,14,12,11,4,0,0,70,0,0,0,4,0,0,3,3,3,16,0,0,0,0,0,0,0,0,5,6,0,0,0,0,4,4,4,3,0,26,0,0,0,0,0,7,3,9,6,25,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,3,0,8,4,13,17,9,17,6,3,0,0,78,0,0,0,0,0,0,0,0,0,3,6,4,14,7,17,6,5,14,0,70,140,48,54,75,71,37,14,6,0,446
80108109305,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,4,4,0,5,14,4,4,3,0,35,0,0,0,0,0,0,0,0,0,4,4,8,0,6,6,3,7,0,5,33,52,14,25,31,23,11,14,5,0,184,9,0,6,3,4,6,3,0,0,21,71,27,25,48,49,32,34,17,8,304,0,0,0,5,8,6,18,11,0,48,11,10,0,8,7,3,0,0,0,50,0,0,0,0,5,3,5,3,0,19,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,0,8,3,0,21,0,0,0,0,4,3,9,9,3,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,10,9,7,15,17,10,10,4,0,68,0,0,0,0,0,0,0,0,0,4,10,9,0,9,11,11,12,0,5,61,123,36,44,68,51,26,21,11,0,371
80108109306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,3,8,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,4,5,5,0,9,6,4,5,0,36,60,16,29,28,17,17,11,6,0,185,7,0,0,4,6,0,0,0,0,17,72,21,42,47,41,32,26,15,4,298,0,0,0,5,8,13,11,15,0,58,6,3,7,12,11,3,9,3,0,61,0,0,0,0,0,7,7,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,9,0,21,0,0,0,0,0,3,4,7,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,10,5,8,7,14,7,7,0,3,0,59,0,0,0,0,0,0,3,3,0,6,11,3,9,9,13,12,9,7,0,80,115,38,63,57,43,33,19,7,0,380
80108109401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,7,3,3,8,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,9,0,0,24,35,21,16,18,20,10,8,7,0,131,0,0,3,3,0,0,3,0,0,16,43,26,26,29,34,25,24,17,6,233,0,0,0,4,9,5,9,15,3,43,3,5,7,5,14,7,4,8,0,59,0,0,0,4,0,7,9,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,3,14,0,0,0,0,0,0,4,9,5,14,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,3,0,4,7,6,6,10,10,8,5,0,0,47,0,0,0,0,0,0,0,0,0,3,3,4,8,8,13,5,10,0,0,40,70,34,20,38,44,19,18,10,5,261
80108109402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109403,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,6,0,7,3,5,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,15,14,12,7,7,11,3,5,0,0,69,0,0,0,0,0,0,0,0,0,6,11,23,14,17,19,15,22,5,0,130,0,0,0,3,0,0,7,4,0,18,0,3,0,5,0,3,8,0,0,23,0,0,0,0,0,5,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,0,8,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,11,5,5,3,4,3,0,0,30,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,4,0,0,0,22,27,26,17,18,24,11,8,0,0,133
80108109404,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,5,0,6,9,13,20,6,0,0,0,56,0,0,0,0,0,0,0,0,0,4,0,0,14,10,15,11,4,8,3,66,34,6,29,28,15,19,11,16,4,167,4,3,3,4,3,4,0,5,0,22,43,23,51,51,53,45,32,29,19,349,0,0,3,7,10,4,17,21,13,64,5,6,3,11,9,5,9,4,4,64,0,0,0,0,0,3,7,13,6,28,0,0,0,0,0,0,0,5,0,3,0,0,0,0,3,8,13,7,6,35,0,0,0,0,0,0,0,7,5,14,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,4,3,0,13,0,4,13,13,22,9,4,0,0,75,0,0,0,0,0,0,0,6,0,9,3,0,15,9,17,15,15,9,3,95,85,25,57,70,40,36,21,21,8,368
80108109405,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,6,7,8,3,8,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,0,6,0,0,25,61,19,13,22,27,11,18,5,0,179,0,0,0,0,0,0,0,0,0,6,72,23,28,34,50,33,38,17,6,303,0,0,0,8,6,6,22,11,5,61,6,8,5,14,16,9,7,0,0,63,0,0,0,0,5,5,10,3,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,5,0,14,0,0,0,0,0,5,9,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,5,10,8,14,4,0,0,0,47,0,0,0,0,0,0,0,0,0,3,0,4,8,6,6,4,9,8,3,51,115,37,33,50,50,26,25,15,4,361
80108109406,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,3,6,8,0,0,5,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,8,5,4,3,5,0,0,24,28,20,23,28,16,6,4,5,0,146,0,0,0,0,5,3,0,0,0,15,37,30,40,53,35,17,19,16,3,248,0,0,0,3,5,10,5,14,9,38,4,5,7,8,0,0,3,3,0,34,0,0,0,4,4,4,7,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,11,0,0,0,5,0,0,3,9,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,6,0,7,10,10,6,3,5,3,0,39,0,0,0,0,0,0,0,0,0,4,4,3,9,8,8,7,5,0,3,40,70,42,52,59,44,24,11,3,0,309
80108109407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,3,6,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,3,0,0,22,26,5,11,12,10,20,6,3,0,97,4,0,4,0,0,4,0,0,0,16,38,14,26,26,26,30,15,17,5,197,0,0,0,3,7,8,12,10,3,45,14,0,6,5,3,0,9,6,0,49,0,0,0,0,0,0,4,9,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,17,0,0,0,0,0,0,0,11,3,14,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,4,8,0,4,0,6,3,5,7,0,4,3,0,42,0,0,0,0,0,0,0,0,0,0,0,3,0,6,13,3,3,0,0,38,43,23,26,32,16,34,8,13,0,195
80108109501,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,8,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,0,8,30,10,13,15,10,10,6,0,0,87,9,3,4,0,4,0,5,0,0,16,36,13,21,22,21,14,16,8,3,155,0,0,0,0,0,5,3,4,5,23,3,4,3,9,3,4,0,0,0,34,0,0,0,0,3,4,5,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,4,4,0,9,0,0,0,0,0,0,8,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,7,17,11,4,4,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,0,0,0,0,23,54,15,33,27,17,15,7,0,0,160
80108109502,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,9,3,0,5,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,0,16,28,10,13,19,11,7,3,5,0,95,4,0,0,4,0,0,0,0,0,8,37,21,22,33,18,21,18,10,3,175,0,0,0,4,0,11,8,9,0,37,0,3,3,8,3,4,6,0,0,31,0,0,0,0,4,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,8,0,19,0,0,0,0,0,0,3,9,0,9,0,0,0,3,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,9,3,5,5,6,0,0,0,35,0,0,0,0,0,0,0,0,0,0,3,4,0,4,4,9,8,4,0,33,66,23,29,37,25,20,12,0,0,206
80108109503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,6,3,3,6,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,3,6,5,3,0,3,0,0,16,22,8,8,9,7,9,3,3,0,69,0,0,0,0,0,0,0,0,0,3,25,14,12,23,18,14,18,5,3,131,0,0,0,0,3,6,10,3,5,20,5,0,6,5,5,3,4,0,0,27,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,5,0,18,0,0,0,0,0,4,5,0,0,10,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,7,3,12,12,4,3,5,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,3,6,6,8,0,4,6,0,26,44,18,21,29,18,7,8,3,0,145
80108109504,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,5,0,9,0,8,0,0,5,7,6,3,0,29,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,3,9,4,0,27,25,11,8,10,17,12,14,11,5,103,0,0,0,5,0,0,0,0,0,3,25,18,18,13,25,21,46,26,12,211,0,0,0,0,3,9,27,19,6,68,4,0,3,4,5,3,6,8,0,34,0,0,0,3,0,4,12,8,0,23,0,0,0,0,0,0,0,0,0,7,0,0,0,4,4,5,13,12,0,35,0,0,0,0,0,0,5,9,3,26,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,9,10,0,20,0,5,5,5,5,7,7,5,0,42,0,0,0,0,0,0,0,3,0,8,0,0,0,0,5,5,11,10,4,39,49,26,18,23,34,24,20,15,6,205
80108109505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,7,4,0,0,0,27,0,0,0,0,0,0,0,0,0,4,0,0,6,3,3,0,3,3,0,22,37,14,17,24,8,16,7,6,0,132,0,8,0,3,5,0,0,0,0,29,48,25,25,43,33,21,30,17,8,246,0,0,4,0,8,3,14,9,3,44,7,6,6,6,9,0,7,0,0,39,0,0,0,3,0,0,4,0,3,21,0,0,0,0,0,0,0,5,0,5,0,0,0,4,0,4,18,4,0,27,0,0,0,0,0,3,5,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,7,0,8,10,10,4,4,3,0,45,0,0,0,0,0,0,0,0,0,7,10,0,5,11,13,3,3,5,0,54,87,24,45,46,26,24,12,5,0,277
80108109506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,3,5,5,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,0,5,0,19,36,11,18,15,10,8,3,0,0,105,0,0,0,0,0,0,3,0,0,10,41,15,22,20,20,20,12,6,0,167,0,0,0,0,4,3,3,4,0,16,9,4,6,0,0,3,0,0,0,25,0,0,0,0,3,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,4,3,4,8,9,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,5,3,5,0,25,59,19,29,29,33,10,8,3,3,186
80108109507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,7,4,0,0,0,0,0,19,0,0,0,0,0,0,0,3,0,3,0,0,0,7,3,4,3,7,0,27,33,5,14,19,12,12,7,0,0,106,5,0,0,3,0,0,0,0,0,15,43,20,21,29,27,28,18,18,0,200,0,0,0,3,6,11,14,12,0,45,5,0,5,9,4,9,3,4,0,39,0,0,0,0,3,3,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,21,0,0,0,0,0,3,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,7,9,0,10,4,0,0,0,29,0,0,0,0,0,0,0,3,0,3,0,3,6,5,4,6,12,13,0,49,53,22,36,26,26,17,16,8,3,212
80108109508,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,5,0,3,4,5,7,0,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,5,3,3,0,3,4,3,23,50,13,20,24,23,8,15,7,0,156,5,3,0,0,6,0,4,0,0,15,54,27,28,35,38,23,35,13,8,267,0,0,0,3,6,10,9,11,8,54,4,3,9,8,0,9,13,0,0,45,0,0,0,0,3,3,11,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,20,0,0,0,0,0,0,8,4,3,17,0,0,0,0,0,3,5,0,0,6,0,0,0,0,0,0,4,0,4,6,0,10,6,10,12,5,4,0,0,51,0,0,0,0,0,0,0,0,0,7,0,3,5,9,9,3,8,3,3,41,93,33,30,44,35,17,29,8,3,297
80108109509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,7,4,0,5,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,3,8,0,22,21,9,13,17,12,13,7,0,0,95,0,4,0,0,0,0,0,0,0,8,28,21,24,23,23,21,21,18,5,184,0,0,0,6,3,4,10,16,5,47,5,12,4,7,0,0,4,4,0,47,0,0,0,0,3,0,6,9,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,6,0,18,0,0,0,0,0,3,10,3,4,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,5,16,8,5,3,3,0,0,3,45,0,0,0,0,0,0,0,0,0,0,0,5,9,4,4,7,0,4,0,35,53,28,35,29,28,24,12,4,0,203
80108109601,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,5,0,0,8,0,3,5,3,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,9,6,0,21,21,5,11,13,22,15,8,11,0,108,3,0,4,5,0,4,0,0,0,16,27,14,23,21,35,34,35,18,5,213,0,0,0,4,5,9,22,4,3,52,4,0,4,4,7,10,3,0,0,41,0,0,0,0,3,5,6,4,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,5,10,4,4,23,0,0,0,0,0,5,5,4,0,12,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,3,4,0,10,0,3,7,3,4,5,3,0,0,34,0,0,0,0,0,0,0,0,0,4,0,3,3,5,6,7,9,4,3,46,41,21,29,27,31,27,17,17,5,212
80108109602,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,9,0,5,6,3,3,0,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,0,0,0,21,16,12,9,11,11,13,10,4,5,96,4,0,0,0,0,0,0,0,0,7,24,19,19,22,24,34,23,15,7,170,0,0,0,0,9,10,4,8,0,28,6,0,4,6,7,0,3,4,0,24,4,0,0,0,0,0,4,4,0,16,0,0,0,0,0,0,0,5,0,4,4,4,0,0,0,7,3,3,0,20,4,0,0,0,3,8,7,3,6,26,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,4,0,8,3,10,8,8,8,3,0,0,0,45,0,0,0,0,0,0,0,0,0,4,0,5,4,3,11,12,6,0,0,36,36,24,14,29,29,28,18,8,5,189
80108109603,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,0,0,8,7,9,10,3,6,4,0,4,0,36,0,0,0,0,0,0,3,0,0,3,5,7,0,0,7,7,8,4,0,41,33,10,16,27,24,12,14,0,0,129,5,4,3,3,4,9,0,0,0,20,50,33,39,31,47,40,42,19,0,304,0,0,0,3,8,16,24,16,5,70,10,8,16,8,11,8,12,0,0,76,0,0,0,0,0,3,3,4,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,10,5,0,27,0,0,0,0,3,5,9,8,0,29,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,3,3,4,0,16,7,19,12,7,11,7,0,4,0,62,0,0,0,0,0,3,5,0,0,11,11,8,9,4,14,7,19,4,5,73,91,35,35,47,49,17,22,0,0,308
80108109604,0,0,0,0,0,0,4,4,8,10,0,0,0,0,0,0,3,4,7,11,0,7,9,3,9,3,4,7,14,45,0,0,0,0,0,0,0,3,12,21,0,0,4,6,4,5,10,6,17,46,24,10,6,15,10,8,6,6,7,89,4,0,3,3,0,0,0,0,4,10,28,12,20,28,21,18,39,52,69,278,0,0,0,5,4,3,13,29,44,99,0,0,4,3,3,4,0,11,5,36,0,0,0,0,0,0,12,12,6,25,0,0,0,0,0,0,6,24,43,69,0,0,0,0,0,4,6,17,15,37,0,0,0,0,0,3,12,18,30,65,0,0,0,0,0,0,5,10,8,17,0,0,0,0,0,0,4,6,6,21,0,7,11,6,8,6,12,13,11,76,0,0,0,0,0,0,3,8,9,26,3,0,7,10,4,9,15,16,24,84,61,18,21,32,21,10,14,7,9,189
80108109605,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,10,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,5,0,0,0,14,34,13,10,23,11,4,8,3,0,101,5,0,0,0,0,0,0,0,0,8,35,21,14,29,28,20,17,10,0,169,0,0,0,0,8,11,12,9,0,41,10,3,5,0,4,3,3,3,0,26,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,14,0,0,0,0,0,0,0,4,0,16,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,3,7,3,4,3,11,3,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,5,0,6,0,35,72,29,15,34,28,8,24,3,0,216
