SA1_CODE_2021,F_Mgnt_Com_35_44,F_Mgnt_Com_45_54,F_Mgnt_Com_55_64,F_Mgnt_Com_65_74,F_Mgnt_Com_75_84,F_Mgnt_Com_85ov,F_Mgnt_Com_Tot,F_Society_Cult_15_24,F_Society_Cult_25_34,F_Society_Cult_35_44,F_Society_Cult_45_54,F_Society_Cult_55_64,F_Society_Cult_65_74,F_Society_Cult_75_84,F_Society_Cult_85ov,F_Society_Cult_Tot,F_Creative_Arts_15_24,F_Creative_Arts_25_34,F_Creative_Arts_35_44,F_Creative_Arts_45_54,F_Creative_Arts_55_64,F_Creative_Arts_65_74,F_Creative_Arts_75_84,F_Creative_Arts_85ov,F_Creative_Arts_Tot,F_Fd_Hosp_Psnl_Svcs_15_24,F_Fd_Hosp_Psnl_Svcs_25_34,F_Fd_Hosp_Psnl_Svcs_35_44,F_Fd_Hosp_Psnl_Svcs_45_54,F_Fd_Hosp_Psnl_Svcs_55_64,F_Fd_Hosp_Psnl_Svcs_65_74,F_Fd_Hosp_Psnl_Svcs_75_84,F_Fd_Hosp_Psnl_Svcs_85ov,F_Fd_Hosp_Psnl_Svcs_Tot,F_MixFld_Prgm_15_24,F_MixFld_Prgm_25_34,F_MixFld_Prgm_35_44,F_MixFld_Prgm_45_54,F_MixFld_Prgm_55_64,F_MixFld_Prgm_65_74,F_MixFld_Prgm_75_84,F_MixFld_Prgm_85ov,F_MixFld_Prgm_Tot,F_FldStd_InadDes_15_24,F_FldStd_InadDes_25_34,F_FldStd_InadDes_35_44,F_FldStd_InadDes_45_54,F_FldStd_InadDes_55_64,F_FldStd_InadDes_65_74,F_FldStd_InadDes_75_84,F_FldStd_InadDes_85ov,F_FldStd_InadDes_Tot,F_FldStd_NS_15_24,F_FldStd_NS_25_34,F_FldStd_NS_35_44,F_FldStd_NS_45_54,F_FldStd_NS_55_64,F_FldStd_NS_65_74,F_FldStd_NS_75_84,F_FldStd_NS_85ov,F_FldStd_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_NatPhyl_Scn_15_24,P_NatPhyl_Scn_25_34,P_NatPhyl_Scn_35_44,P_NatPhyl_Scn_45_54,P_NatPhyl_Scn_55_64,P_NatPhyl_Scn_65_74,P_NatPhyl_Scn_75_84,P_NatPhyl_Scn_85ov,P_NatPhyl_Scn_Tot,P_InfoTech_15_24,P_InfoTech_25_34,P_InfoTech_35_44,P_InfoTech_45_54,P_InfoTech_55_64,P_InfoTech_65_74,P_InfoTech_75_84,P_InfoTech_85ov,P_InfoTech_Tot,P_Eng_RelTec_15_24,P_Eng_RelTec_25_34,P_Eng_RelTec_35_44,P_Eng_RelTec_45_54,P_Eng_RelTec_55_64,P_Eng_RelTec_65_74,P_Eng_RelTec_75_84,P_Eng_RelTec_85ov,P_Eng_RelTec_Tot,P_ArchtBldng_15_24,P_ArchtBldng_25_34,P_ArchtBldng_35_44,P_ArchtBldng_45_54,P_ArchtBldng_55_64,P_ArchtBldng_65_74,P_ArchtBldng_75_84,P_ArchtBldng_85ov,P_ArchtBldng_Tot,P_Ag_Envir_Rltd_Sts_15_24,P_Ag_Envir_Rltd_Sts_25_34,P_Ag_Envir_Rltd_Sts_35_44,P_Ag_Envir_Rltd_Sts_45_54,P_Ag_Envir_Rltd_Sts_55_64,P_Ag_Envir_Rltd_Sts_65_74,P_Ag_Envir_Rltd_Sts_75_84,P_Ag_Envir_Rltd_Sts_85ov,P_Ag_Envir_Rltd_Sts_Tot,P_Health_15_24,P_Health_25_34,P_Health_35_44,P_Health_45_54,P_Health_55_64,P_Health_65_74,P_Health_75_84,P_Health_85ov,P_Health_Tot,P_Educ_15_24,P_Educ_25_34,P_Educ_35_44,P_Educ_45_54,P_Educ_55_64,P_Educ_65_74,P_Educ_75_84,P_Educ_85ov,P_Educ_Tot,P_Mgnt_Com_15_24,P_Mgnt_Com_25_34,P_Mgnt_Com_35_44,P_Mgnt_Com_45_54,P_Mgnt_Com_55_64,P_Mgnt_Com_65_74,P_Mgnt_Com_75_84,P_Mgnt_Com_85ov,P_Mgnt_Com_Tot,P_Society_Cult_15_24,P_Society_Cult_25_34,P_Society_Cult_35_44,P_Society_Cult_45_54,P_Society_Cult_55_64,P_Society_Cult_65_74,P_Society_Cult_75_84,P_Society_Cult_85ov,P_Society_Cult_Tot,P_Creative_Arts_15_24,P_Creative_Arts_25_34,P_Creative_Arts_35_44,P_Creative_Arts_45_54,P_Creative_Arts_55_64,P_Creative_Arts_65_74,P_Creative_Arts_75_84,P_Creative_Arts_85ov,P_Creative_Arts_Tot,P_Fd_Hosp_Psnl_Svcs_15_24,P_Fd_Hosp_Psnl_Svcs_25_34,P_Fd_Hosp_Psnl_Svcs_35_44,P_Fd_Hosp_Psnl_Svcs_45_54,P_Fd_Hosp_Psnl_Svcs_55_64,P_Fd_Hosp_Psnl_Svcs_65_74,P_Fd_Hosp_Psnl_Svcs_75_84,P_Fd_Hosp_Psnl_Svcs_85ov,P_Fd_Hosp_Psnl_Svcs_Tot,P_MixFld_Prgm_15_24,P_MixFld_Prgm_25_34,P_MixFld_Prgm_35_44,P_MixFld_Prgm_45_54,P_MixFld_Prgm_55_64,P_MixFld_Prgm_65_74,P_MixFld_Prgm_75_84,P_MixFld_Prgm_85ov,P_MixFld_Prgm_Tot,P_FldStd_InadDes_15_24,P_FldStd_InadDes_25_34,P_FldStd_InadDes_35_44,P_FldStd_InadDes_45_54,P_FldStd_InadDes_55_64,P_FldStd_InadDes_65_74,P_FldStd_InadDes_75_84,P_FldStd_InadDes_85ov,P_FldStd_InadDes_Tot,P_FldStd_NS_15_24,P_FldStd_NS_25_34,P_FldStd_NS_35_44,P_FldStd_NS_45_54,P_FldStd_NS_55_64,P_FldStd_NS_65_74,P_FldStd_NS_75_84,P_FldStd_NS_85ov,P_FldStd_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54
80108109207,3,13,9,4,0,0,30,0,3,8,11,0,3,0,0,28,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,3,11,22,33,18,17,10,0,117,0,3,0,0,5,5,0,0,20,0,0,3,3,0,0,0,0,5,0,3,7,9,9,0,4,0,22,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,8,6,3,0,0,20,0,5,4,5,3,0,3,0,24,0,6,8,16,8,9,0,0,47,0,3,16,17,9,4,10,0,50,0,3,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,6,7,0,14,0,27,43,62
80108109208,11,12,6,3,3,0,39,4,6,10,9,5,0,0,0,32,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,8,14,36,44,27,11,10,0,151,0,0,6,4,0,4,0,3,19,0,0,3,0,9,0,0,0,20,0,8,8,11,4,0,0,0,25,4,0,0,11,0,0,4,0,21,0,0,0,4,0,0,0,0,7,0,0,4,8,8,3,0,0,23,0,0,7,0,0,7,6,0,26,0,3,11,24,10,3,4,0,50,4,9,21,11,10,9,3,0,66,0,0,0,7,3,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,3,3,0,0,0,14,12,33,66,76
80108109209,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,6,3,0,10,3,3,3,0,34,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,11,0,0,0,5,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,6,4,0,31
80108109210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109301,3,7,0,11,6,5,31,0,5,6,0,5,8,8,4,36,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,6,7,15,6,32,24,20,11,28,29,15,159,0,0,5,0,0,0,0,0,11,0,4,8,0,0,0,0,0,12,0,6,0,7,3,5,6,3,29,0,6,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,8,0,9,7,3,0,8,3,0,29,0,4,3,3,0,8,4,0,26,0,12,9,10,0,15,8,9,56,0,5,6,5,7,11,8,4,48,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,0,0,0,4,9,7,32,10,47,47,40
80108109302,0,9,0,0,0,0,13,0,0,4,4,3,0,0,0,12,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,8,0,9,16,23,7,3,4,0,71,0,0,6,0,0,0,6,0,12,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,15,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,3,6,6,0,0,0,0,16,0,4,0,4,0,0,0,0,12,0,4,5,11,5,0,0,0,20,0,6,5,3,4,0,0,0,16,0,0,0,5,0,3,0,0,3,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,3,4,13,8,22,31,40
80108109303,9,10,5,0,0,0,25,0,6,9,5,10,6,0,0,29,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,3,0,0,12,4,19,34,25,28,19,4,3,139,0,3,5,6,5,0,0,0,22,0,5,9,3,0,0,0,0,18,0,3,9,0,3,6,3,4,21,0,0,0,0,0,3,0,0,6,0,0,3,0,0,0,0,0,3,0,5,9,3,6,3,3,0,24,0,0,3,12,0,3,0,0,21,0,8,10,14,6,0,3,0,48,0,13,11,7,11,9,6,0,53,0,4,4,4,0,0,0,0,15,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,10,3,0,4,0,4,0,26,8,43,61,59
80108109304,12,10,5,0,4,0,48,5,10,14,8,8,6,0,0,57,0,0,4,3,0,0,0,0,16,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,9,11,46,50,49,31,22,12,3,220,0,0,9,3,4,0,0,0,20,0,8,4,6,0,0,0,0,22,0,4,11,7,5,3,11,0,40,0,6,7,4,0,0,0,0,18,0,3,4,0,0,4,0,0,13,0,13,12,5,6,3,0,6,40,0,3,5,4,8,4,5,0,31,3,13,17,20,9,5,3,5,78,9,21,20,27,9,8,0,0,91,0,6,6,11,0,0,0,0,20,0,0,4,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,4,6,6,5,6,3,0,0,24,19,77,106,97
80108109305,5,10,9,0,0,0,27,0,0,12,15,3,0,0,0,40,0,0,5,9,6,0,0,0,15,0,5,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,4,4,0,0,18,3,25,42,41,27,20,6,4,171,0,0,3,7,0,5,0,0,16,0,0,10,0,0,0,0,0,11,0,4,9,8,0,4,0,0,28,0,7,4,7,0,0,3,0,21,0,0,0,0,0,3,0,0,9,0,9,7,0,5,7,4,0,37,0,4,6,9,0,5,0,0,26,0,10,14,12,10,3,0,0,62,3,10,15,23,11,5,5,0,66,0,0,4,9,6,0,0,0,18,0,5,6,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,8,3,3,3,7,4,0,0,0,26,15,50,86,79
80108109306,7,11,3,0,0,0,31,0,10,13,9,6,7,6,0,42,0,3,0,0,0,0,0,0,9,3,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,9,35,41,29,24,12,13,0,165,0,0,5,6,5,7,3,0,25,0,0,8,3,7,0,0,0,19,0,4,5,8,4,4,0,0,30,0,7,5,0,0,0,0,0,11,0,0,0,6,4,6,0,0,7,0,11,5,3,9,0,3,0,33,3,12,6,0,7,0,0,3,31,0,8,14,15,8,0,4,0,51,0,13,21,8,12,7,3,0,66,0,6,3,3,4,0,0,0,18,3,0,5,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,5,5,0,0,0,0,0,10,9,72,77,58
80108109401,10,6,4,0,0,0,24,0,5,10,6,6,0,0,0,37,0,3,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,11,0,25,31,32,19,19,10,0,128,0,0,4,5,6,4,0,0,23,0,0,7,5,4,0,0,0,20,0,5,0,6,0,5,0,0,14,0,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,4,0,4,3,12,0,3,7,0,29,0,5,4,0,0,5,0,6,15,0,4,10,10,8,4,0,0,44,0,8,13,19,11,5,0,0,47,0,3,7,4,0,4,0,0,16,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,14,10,38,52,61
80108109402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109403,5,8,3,5,0,0,11,0,3,8,7,3,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,17,15,14,8,0,0,66,0,0,0,4,4,0,0,0,7,0,0,0,0,0,0,0,0,5,0,3,5,6,3,0,3,0,16,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,9,0,6,0,0,0,0,0,0,5,0,0,5,7,3,0,4,0,27,0,4,4,9,3,8,0,0,33,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,6,0,0,12,9,21,31,34
80108109404,6,6,4,4,0,0,35,0,15,11,11,6,10,3,5,67,0,3,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,3,4,0,5,0,15,5,47,48,47,32,19,18,16,233,0,3,7,6,11,9,6,0,38,0,8,8,8,5,0,0,0,29,0,3,11,4,4,3,0,3,37,3,5,7,0,0,0,0,0,17,0,0,0,4,0,0,0,0,7,0,5,7,5,4,0,8,0,30,0,0,10,12,7,3,3,0,45,8,14,16,10,5,9,5,0,63,0,20,20,15,12,24,11,0,104,0,8,3,5,4,0,0,0,24,0,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,8,3,7,8,6,0,3,0,31,21,82,93,74
80108109405,12,14,4,7,0,0,41,0,3,7,13,9,5,3,0,40,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,21,30,44,30,20,12,0,168,0,4,3,0,8,7,6,0,26,0,0,12,5,4,3,0,0,29,0,0,4,11,5,3,0,0,22,0,3,4,0,4,0,4,0,12,0,0,0,4,0,0,0,0,5,0,4,7,8,5,3,6,0,39,0,4,4,5,5,6,0,0,40,0,9,19,22,5,6,0,0,66,0,8,11,16,9,7,9,0,63,0,4,3,6,3,0,0,0,15,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,3,0,0,16,11,39,70,86
80108109406,10,3,3,0,0,0,22,0,3,13,7,3,0,3,0,35,6,0,5,6,0,0,0,0,6,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,3,0,0,0,0,5,9,35,42,27,9,12,9,0,147,0,3,0,3,0,0,0,0,5,4,5,5,6,0,0,0,0,19,0,0,6,3,3,0,6,0,25,0,0,0,4,6,0,0,0,18,0,0,0,4,0,0,0,0,10,0,14,9,0,0,0,0,0,22,0,0,0,0,4,9,5,4,19,7,15,16,5,8,4,0,0,50,0,13,23,9,5,0,4,0,64,4,0,5,9,0,0,0,0,14,0,8,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,4,0,12,5,0,0,3,0,0,0,0,16,18,65,73,51
80108109407,3,4,4,0,3,0,23,0,3,7,9,6,0,0,0,29,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,6,4,18,21,21,28,12,7,5,109,0,5,4,5,5,0,0,0,15,0,0,4,0,0,5,0,0,9,4,3,4,0,11,0,0,0,27,0,4,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,4,5,6,3,0,0,0,19,0,0,0,0,7,4,0,0,17,0,8,8,4,5,0,6,0,34,0,3,11,12,7,4,4,0,48,0,0,0,0,0,3,3,0,8,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,4,0,0,0,16,5,36,42,32
80108109501,5,0,0,0,0,0,14,0,3,3,3,4,3,0,0,20,0,0,5,4,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,4,0,3,0,4,0,0,12,0,17,21,14,11,15,3,0,78,0,6,4,0,0,0,0,0,7,0,0,5,0,0,0,0,0,3,0,3,8,0,0,3,0,0,17,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,4,5,3,4,5,0,0,17,0,0,0,0,0,0,0,0,13,0,0,11,4,0,0,0,0,13,0,4,9,9,3,6,0,0,32,0,3,7,3,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,10,0,4,3,3,0,4,0,0,17,5,31,38,30
80108109502,3,3,8,6,0,0,21,0,3,5,3,3,0,0,0,21,0,0,0,0,0,0,0,0,5,0,4,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,6,23,30,17,13,14,9,0,103,0,4,3,0,0,0,3,0,11,0,0,9,0,0,3,0,0,8,0,0,4,4,0,6,3,0,19,0,0,0,0,4,3,0,0,8,0,5,0,0,0,0,0,0,0,0,5,14,5,5,4,0,0,27,0,3,9,0,3,0,0,0,15,0,4,7,4,7,6,4,0,38,0,6,8,7,4,6,0,0,39,0,0,3,0,4,0,0,0,5,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,10,0,3,0,0,0,13,10,32,61,29
80108109503,3,0,0,0,0,0,11,0,4,0,8,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,18,19,12,9,3,5,0,62,0,0,0,4,4,0,0,0,12,0,0,0,3,0,0,0,0,9,0,4,4,0,0,0,0,0,8,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,16,0,0,0,0,0,0,4,0,7,0,6,8,0,0,0,0,0,25,0,6,3,6,5,0,0,0,26,0,0,4,4,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,0,0,0,0,0,7,4,35,38,23
80108109504,5,7,4,3,0,6,23,0,5,3,3,4,7,0,0,30,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,12,5,17,12,22,19,29,15,4,117,0,0,0,5,0,0,0,0,10,0,3,3,4,4,0,0,0,16,0,0,0,6,4,5,0,4,26,0,0,0,0,0,3,3,0,12,0,0,0,4,0,3,0,0,8,0,10,5,0,0,5,6,0,22,0,0,0,5,3,0,3,0,17,0,3,8,8,4,7,4,6,31,0,5,6,7,11,7,0,0,38,0,0,6,4,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,5,0,3,0,0,0,3,0,23,12,21,32,45
80108109505,7,3,3,0,0,0,23,0,4,17,11,0,7,0,0,34,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,11,0,0,0,0,26,13,22,46,28,11,18,3,0,143,0,0,6,0,4,0,0,0,14,0,0,6,0,0,0,0,0,10,0,7,8,3,3,4,5,0,31,0,0,0,3,0,0,5,0,10,0,0,0,3,0,0,0,0,3,4,11,0,4,0,4,0,0,23,0,4,7,0,0,7,0,0,20,5,7,8,3,3,5,0,0,28,0,9,18,9,4,8,5,0,58,0,6,4,0,0,0,0,0,9,0,0,0,4,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,13,10,13,3,3,3,0,52,19,62,74,53
80108109506,5,7,9,0,0,0,20,0,3,4,7,4,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,18,23,17,16,10,3,0,81,0,0,5,9,0,0,0,0,13,0,5,0,0,0,0,0,0,3,0,0,3,5,3,0,0,0,16,0,0,0,5,0,0,0,0,12,0,0,0,3,4,0,0,0,6,0,3,6,3,3,0,0,0,13,0,0,0,0,0,0,0,0,8,0,5,5,16,3,4,0,0,39,0,9,6,6,6,4,0,0,29,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,3,0,0,0,0,8,4,26,32,48
80108109507,4,4,5,0,0,0,16,0,4,9,7,4,0,0,0,21,0,0,0,0,3,0,0,0,5,0,0,3,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,0,13,0,19,27,22,21,10,8,0,114,0,5,0,0,5,5,0,0,8,0,0,4,0,4,0,0,0,5,0,0,8,5,3,7,0,0,27,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,4,8,3,4,6,0,0,26,0,0,3,4,3,3,0,0,19,0,4,9,3,3,6,0,0,32,0,8,13,8,5,6,0,0,36,0,0,3,3,3,0,0,0,10,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,4,5,6,6,0,5,6,0,28,5,45,47,37
80108109508,10,5,0,9,4,0,32,0,5,10,8,0,4,0,0,31,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,8,22,36,29,12,26,10,5,145,0,0,4,0,0,0,0,0,12,0,0,7,5,4,0,0,0,21,0,3,4,3,5,5,0,0,27,7,5,0,4,0,0,0,0,7,0,0,0,3,0,0,0,0,11,0,8,3,13,6,3,4,0,31,0,6,5,5,0,12,0,0,26,4,5,11,7,4,12,8,0,47,3,5,15,11,12,9,3,0,54,0,4,7,3,3,0,0,0,17,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,9,19,42,62,56
80108109509,6,10,0,7,0,0,23,3,4,0,3,0,4,0,0,16,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,14,22,24,16,13,12,3,0,104,0,6,0,3,0,4,0,0,23,0,0,3,3,6,0,0,0,12,0,3,3,3,0,0,3,0,20,5,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,9,3,0,4,0,4,0,14,0,3,4,3,4,6,0,0,22,3,4,10,10,0,6,3,0,41,6,8,0,5,9,9,3,0,38,0,9,4,0,0,0,0,0,11,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,11,20,44,40,34
80108109601,6,10,8,8,0,3,34,3,3,5,0,5,8,0,0,21,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,5,22,18,21,32,25,6,6,127,0,0,5,0,0,7,0,0,16,3,0,0,3,0,0,0,0,13,0,7,0,0,3,0,3,0,21,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,3,0,3,4,3,0,0,18,0,3,3,3,5,5,0,0,25,0,9,12,8,16,10,4,3,60,3,3,6,3,9,14,0,0,37,0,5,4,0,0,0,0,0,9,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,5,0,3,3,0,4,0,0,0,14,8,31,34,42
